taxonomy_id	name	rank	LVA.31_ERR1713373_db6.diamond	MDA.65_ERR1713374_db6.diamond	MLT.63_ERR1713376_db6.diamond	MKD.62_ERR1713375_db6.diamond	KAZ.6_ERR1713368_db6.diamond	KEN.72_ERR1713369_db6.diamond	KHM.21_ERR1713370_db6.diamond	LUX.32_ERR1713372_db6.diamond	LKA.40_ERR1713371_db6.diamond	ITA.30_ERR1713367_db6.diamond
572511	Blautia	genus	7874	12593	3491	21301	6611	63278	19528	33480	4554	4218
577310	Parasutterella	genus	2046	2740	4619	10808	5726	4234	361	17254	4287	2204
2202149	Thermomonas aquatica	species	910	923	500	525	738	1510	892	1816	404	1683
34059	Faucicola atlantae	species	197	2702	157	1159	19285	22983	260	454	1723	8828
2981643	Porcipelethomonas	genus	165	124	54	397	111	196	78	1049	26	325
1004301	Flavihumibacter	genus	1023	1462	56	782	1195	537	400	4080	155	3557
426128	Natronincola peptidivorans	species	15	15	70	35	20	42	93	13	3	39
2316020	Mediterraneibacter	genus	3064	3050	2191	5957	3163	14432	8614	16169	892	2739
562	Escherichia coli	species	5293	17229	23620	12033	31047	20670	18959	22691	49938	19062
200795	Chloroflexota	phylum	1633	1158	939	708	3045	6663	70208	1494	1433	35018
343013	Paenacidovorax caeni	species	7209	3438	2752	1560	11267	39737	482	6571	8895	10706
2109915	Simplicispira suum	species	113	248	124	277	395	308	63	2014	32	1214
82373	Anaerovibrio	genus	360	900	1381	138	495	2352	3721	400	912	212
2109914	Ottowia oryzae	species	2085	1549	804	1587	3578	17754	1244	10620	10350	1760
244582	Candidatus Paracaedibacter symbiosus	species	191	194	465	219	248	211	245	1090	279	292
2714945	Thermomonas sp. HDW16	species	334	255	134	191	280	614	425	1470	163	550
712	Pasteurellaceae	family	3172	4314	84731	3796	5000	19114	1444	7810	5744	4621
470	Acinetobacter baumannii	species	3233	36070	11826	14084	28847	14519	12261	25058	12629	25656
3377116	Streptomyces sp. Da 82-17	species	1	0	0	1	0	1	1	0	0	4
2518605	Segatella hominis	species	1079	2243	361	910	2823	12774	1572	3729	1133	937
437022	Candidatus Berkiella cookevillensis	species	1216	567	102	251	662	168	1070	315	172	424
32067	Leptotrichia	genus	10319	32216	18710	28609	45609	13848	1467	4505	994	14835
745369	Acetoanaerobium noterae	species	2390	3374	641	2873	3959	11152	6662	1134	261	3696
300264	Silvimonas	genus	4	9	6	22	28	41	32	94	3	47
108980	Acinetobacter ursingii	species	520	4278	1630	1181	2593	1979	1031	2367	445	2666
2024979	Bacteriovoracales	order	458	860	189	1041	2332	1027	1555	8123	148	13096
508459	Cloacibacillus	genus	999	709	3092	1261	1590	7870	19735	1087	996	1631
85023	Microbacteriaceae	family	2834	4439	2055	4322	8160	8840	11436	31297	1268	13806
485	Neisseria gonorrhoeae	species	316	496	603	581	793	1019	471	758	166	428
52225	Mitsuokella	genus	2123	6787	1733	811	3950	14325	8574	4709	2644	1029
1793966	Pseudomonas fluvialis	species	823	999	13533	1001	10287	1527	327	2220	306	4729
909930	Acidaminococcaceae	family	4641	4451	11741	5400	4939	21554	49539	5521	3158	10216
2609274	unclassified Thauera	no rank	1683	2295	12440	5460	4270	834	484	10677	164	11363
2974253	Segatella sp.	species	2217	2096	2649	10676	7693	6878	4884	9871	3180	2430
81852	Enterococcaceae	family	1351	8576	596	3026	2582	3244	367	10593	1010	1411
299568	Uruburuella	genus	6199	8369	45075	7132	9564	36117	382	17230	1064	8835
1434046	Sphingorhabdus	genus	1287	1056	785	1684	1087	545	1323	5945	198	57279
2933588	Anaerosoma tenue	species	66	64	9	23	111	669	857	59	111	121
2022749	Sulfurimonas sp.	species	532	598	2708	1376	3702	783	1646	978	151	2137
442430	Coraliomargarita	genus	2	1	10	3	3	12	45	5	3	20
2160	Methanobacterium	genus	831	658	232	1636	2002	11607	31537	334	1041	2843
1550024	Ruthenibacterium lactatiformans	species	1114	1292	2937	2669	1729	3936	2210	3387	495	1390
200643	Bacteroidia	class	15122	13511	39551	22947	39953	22678	19158	16052	5374	83633
81408	Saccharococcus caldoxylosilyticus	species	264	475	298	355	659	462	649	460	250	387
2002838	Actinomyces minihominis	species	96	125	80	229	90	866	108	97	21	321
2321187	Poseidonibacter	genus	272	180	160	243	723	66	29	89	5	691
1872122	Acidovorax sp.	species	2472	7114	1342	13525	18296	7499	516	48605	639	31771
185300	Paludibacter propionicigenes	species	4634	4461	457	8462	18004	5488	1266	2716	1012	27267
44273	Lactococcus sp.	species	32	59	20	19	77	134	53	39	64	22
2836216	Phnomibacter	genus	894	476	28	245	982	291	48	279	50	2050
160661	Desulfogranum mediterraneum	species	66	49	138	55	113	234	484	69	13	78
418702	Azonexus hydrophilus	species	2433	1423	2403	1974	14412	6241	979	2546	1629	11407
201174	Actinomycetota	phylum	3430	5500	4021	4795	6899	19061	24348	11441	4895	53281
40544	Sutterella	genus	5269	2634	1234	3409	5353	669	201	4250	4411	1938
1288410	Pseudomonas guariconensis	species	110	95	51	64	341	85	71	282	154	97
385682	Thermophagus xiamenensis	species	14	13	35	23	29	33	48	5	5	127
156973	Dysgonomonas	genus	7897	4473	20033	3442	9513	10301	1056	4636	1659	5587
28453	Sphingobacterium	genus	1409	1139	2767	1070	2944	2618	1314	2184	947	2689
39488	Anaerobutyricum hallii	species	1973	3132	957	3944	1086	6858	808	6628	525	728
31977	Veillonellaceae	family	5979	15916	4731	11132	12219	25170	9330	11295	6503	3104
3120395	Acetobacterales	order	7185	8313	3818	5747	12175	7908	28403	11663	5536	14183
106649	Acinetobacter guillouiae	species	164	4293	477	1588	3518	1027	753	3394	548	2416
75787	Rhodocyclaceae	family	1994	2175	1920	5190	11543	17785	1981	1933	2002	15154
2171997	Candidatus Nanosyncoccus alces	species	133	96	909	107	209	524	986	118	448	221
292628	Anaerolineaceae	family	2714	1713	1191	917	3884	14390	166717	1584	2785	6644
56358	Sandaracinobacter	genus	1997	1989	426	1308	1867	1052	2913	1295	287	841
140314	Trichococcus palustris	species	520	724	41	623	947	192	142	805	171	217
1085622	Propioniciclava	genus	2356	1995	245	1166	3548	10624	2238	6392	1751	1265
2049	Actinomycetaceae	family	2991	3905	2200	4846	4259	27094	4681	3920	1435	5554
1783257	PVC group	clade	1543	2160	10055	2966	3721	13967	107397	3513	1848	52857
906	Megasphaera	genus	3264	46922	4453	2997	9791	17792	13510	9151	17278	2978
2093823	Candidatus Nanosynbacter	genus	785	599	245	470	1377	2521	1410	736	1234	1024
673548	Comamonas terrae	species	8	8	50	11	48	27	4	55	8	28
2767887	Ligilactobacillus	genus	1917	5991	1192	953	2153	13759	1914	1212	4213	520
1977262	Dongia sp.	species	68	70	43	56	159	140	179	143	52	842
3044600	Anaerobaca lacustris	species	139	140	929	187	290	977	5940	132	120	1101
85413	Bosea	genus	4081	7283	730	7227	5849	10047	3152	46284	1276	10138
2949090	Comamonas endophytica	species	9	12	16	31	43	22	11	155	3	134
2801997	Prevotella herbatica	species	1496	869	331	895	1943	1374	164	835	212	1118
72763	Tessaracoccus	genus	2599	6439	747	3033	10536	18119	1375	10321	658	5557
1578	Lactobacillus	genus	9625	20935	783	3231	2616	5791	21291	4873	334704	1915
2171992	Candidatus Nanogingivalis gingivitcus	species	2234	1320	278	831	3740	2096	576	1192	2308	1485
327159	Candidatus Accumulibacter	genus	426	542	590	1040	1665	2346	1468	1148	247	23129
578942	Dokdonella immobilis	species	24	35	16	18	22	23	80	123	5	218
3149053	Dentiradicibacter hellwigii	species	147	239	312	266	496	1589	187	447	252	459
2004710	Cloacibacterium caeni	species	1907	4274	5413	3071	31694	12002	459	1477	914	14998
1270	Micrococcus luteus	species	52	98	37	106	332	423	189	224	49	250
2982024	Candidatus Brachybacter algidus	species	877	1121	301	791	1726	498	765	2714	683	39088
2782231	Kaistella	genus	2137	4200	1632	6547	31385	2109	602	17875	572	15658
475963	Caldilineales	order	34	36	57	33	42	90	426	46	45	2662
291645	Bacteroides nordii	species	3863	2050	4293	15512	12218	4218	1882	12323	1546	2484
2819136	Bacillus sp. ISL-7	species	2	0	1	0	3	1	5	1	0	0
203557	Verrucomicrobiaceae	family	1292	1856	2237	1808	2233	3830	16687	4795	781	107175
1503055	Burkholderia territorii	species	54	63	77	322	359	182	237	628	57	297
2820280	Sphingosinicellaceae	family	4826	4570	1723	4072	4223	3302	9506	7292	1063	3401
581	Morganella	genus	89	40	989	57	111	358	73	224	69	81
2789015	Candidatus Vampirococcus lugosii	species	73	53	118	91	167	160	305	164	53	647
360422	Clostridium tagluense	species	21	21	34	41	76	50	78	43	10	29
1853230	Crocinitomicaceae	family	252	174	65	231	693	168	96	1273	34	10735
3397862	Anaerorudis cellulosivorans	species	190	135	621	151	449	233	96	80	61	466
1868793	Jeotgalibaca porci	species	971	1674	923	1817	2344	1487	288	5310	126	616
2614992	unclassified Alteromonas	no rank	1	1	8	2	7	5	19	4	2	23
2185115	Tabrizicola soli	species	80	104	30	43	104	34	39	226	4	142
61	Vitreoscilla stercoraria	species	277	1610	1298	564	1270	1477	16	2189	42	780
227290	Rhizobium/Agrobacterium group	no rank	441	755	452	1090	1209	1560	1993	9724	224	1781
204475	Gemmiger	genus	8233	12320	10247	20823	9707	39132	32091	29567	5273	6624
3230363	Arcobacter sp. s6	species	4338	3240	711	4079	7195	341	58	1304	71	2773
648	Aeromonas caviae	species	489	903	7122	871	2778	1232	548	2249	705	2509
448181	Ciceribacter selenitireducens	species	15	21	9	31	99	114	52	235	2	308
2742598	Limosilactobacillus	genus	2047	7921	399	576	1656	1674	2699	614	39212	300
1519439	Oscillibacter sp. ER4	species	3247	7291	1079	5896	6139	4966	721	13175	1073	3296
2841526	Oscillibacter sp. MSJ-31	species	1684	4210	672	2184	3110	3268	703	5668	1041	1477
59620	uncultured Clostridium sp.	species	2761	3451	4330	5724	4563	7554	14143	4098	1225	2685
670	Vibrio parahaemolyticus	species	316	700	1460	488	1475	1067	899	1402	10127	1732
283168	Odoribacter	genus	2022	1145	1770	2576	5959	1110	460	7591	1333	3282
2093824	Candidatus Nanosynbacter lyticus	species	331	235	131	238	624	1048	668	343	480	468
100134	Anaerocolumna xylanovorans	species	40	17	60	47	50	88	89	23	18	72
2764716	Flavobacterium muglaense	species	119	145	24	403	993	230	26	476	52	1146
979970	Acetobacteroides hydrogenigenes	species	76	91	81	118	308	651	1995	82	221	611
2704656	unclassified Bulleidia	no rank	830	1409	236	205	630	4708	829	376	392	209
1306	Streptococcus sp.	species	2748	8009	766	483	61285	16053	1106	1403	3156	2610
108437	Comamonas nitrativorans	species	674	923	17517	813	1717	1814	121	4898	148	3235
2023260	Megasphaera sp.	species	142	1538	309	245	445	979	929	331	698	107
2747	Carnobacterium	genus	965	14408	140	766	2098	256	133	1458	3735	244
1623	Ligilactobacillus ruminis	species	361	397	231	192	411	2534	237	292	800	95
2633022	unclassified Leptotrichia	no rank	2175	6614	5316	5591	8486	2590	174	857	226	2912
577469	Demequina	genus	228	380	169	512	647	1319	1269	1802	79	2127
1867800	Psychrobacter sp. B29-1	species	4	1	3	3	39	12	5	26	1	4
34062	Faucicola osloensis	species	927	7311	962	6060	89643	118776	1324	2107	11335	42641
95818	Candidatus Saccharimonadota	phylum	6190	4707	1881	4218	11189	17531	11737	6541	10096	9540
43947	Tolumonas	genus	1850	926	7912	1577	20009	5159	1736	5844	21775	8906
55968	Leucobacter	genus	1602	3020	704	1590	4872	4455	4939	6024	304	3742
1842727	Rhodoferax koreensis	species	68	120	20	470	247	75	32	2743	15	498
194924	Desulfovibrionaceae	family	5645	5030	27050	6435	12687	34515	208640	10102	11660	6518
1048331	Haloferula chungangensis	species	5	6	13	13	16	30	205	23	3	137
1852375	Acidaminococcus massiliensis	species	16	38	23	10	22	65	109	29	19	14
210	Helicobacter pylori	species	258	218	496	961	927	908	743	692	127	413
37734	Enterococcus casseliflavus	species	118	1683	549	305	607	460	114	816	134	699
34085	Riemerella anatipestifer	species	190	642	404	491	3294	1415	329	493	155	1585
3438825	Candidatus Avoscillospira sp. LCP25S3_F1	species	384	550	139	460	609	729	374	1227	162	501
2005368	Tibeticola sp.	species	456	164	37	87	952	97	113	310	275	226
225144	Oceanisphaera litoralis	species	3	2	8	4	38	6	765	28	25	9
29580	Janthinobacterium	genus	763	10089	810	1754	179401	1152	501	4089	8414	946
1423	Bacillus subtilis	species	190	285	118	231	1145	301	301	428	132	263
61435	Dehalococcoides mccartyi	species	133	86	190	141	221	637	2025	79	80	322
1231053	Acidovorax sp. BoFeN1	species	624	2565	835	5630	4944	729	46	19262	91	15002
698827	Desulfonatronovibrio magnus	species	12	20	44	20	31	61	403	44	11	70
75682	Oxalobacteraceae	family	701	3065	735	1584	43774	3277	1468	6315	2231	5943
395087	Paenimyroides ceti	species	25	34	39	60	103	28	16	98	9	147
3064195	Brotocaccenecus cirricatena	species	2965	2207	2133	3662	2445	7089	3161	6108	771	3040
3242472	Pelosinus sp. sgz500959	species	1097	276	405	1198	1283	1169	2115	375	156	489
2159	Methanobacteriaceae	family	569	1504	601	958	768	8313	9208	477	954	1291
41978	Ruminococcus sp.	species	2855	4637	2537	5626	3796	7710	2468	7501	1061	2823
1243002	Vibrio olivae	species	460	490	551	1377	636	500	1319	1253	225	298
159271	uncultured Leptotrichia sp.	species	246	214	323	295	432	577	2054	163	257	129
1338420	Denitratimonas tolerans	species	2082	863	337	235	916	1144	757	1169	342	1242
263370	Peredibacter	genus	836	1183	144	1762	3455	962	288	15116	128	17487
86174	Thauera butanivorans	species	51	47	169	73	147	127	25	279	15	211
46255	Weissella	genus	145	174	55	77	192	2677	1715	128	6936	86
2779366	Acidovorax sp. IB03	species	1129	2763	958	3662	10864	5636	135	10390	285	9284
1869339	Polaromonas sp.	species	382	615	277	1445	2458	913	384	9725	389	6561
82115	Rhizobiaceae	family	4922	9392	1406	5956	9271	8517	5460	46897	950	9207
2918528	Halopseudomonas maritima	species	3	11	24	6	13	28	0	28	3	13
1115758	Romboutsia ilealis	species	442	566	596	636	680	950	464	517	236	364
1929290	Silanimonas sp.	species	428	375	44	330	448	100	197	641	79	740
894	Desulfobulbus propionicus	species	1295	1289	3019	1212	1912	2826	8180	1024	159	1354
1872421	Akkermansia sp.	species	526	592	498	1022	620	1164	469	1262	501	382
265	Paracoccus	genus	7272	27191	4444	11371	18484	12254	14870	54093	1800	27301
365348	Pelosinus	genus	1141	290	588	1452	1323	1085	4515	439	272	573
2008794	Zoogloeaceae	family	2758	3666	11726	7581	7455	6722	1359	19223	516	22511
1427378	Acetatifactor	genus	84	57	184	127	102	394	86	148	42	108
2961520	Arcobacter roscoffensis	species	25	11	17	34	98	6	12	11	1	98
307628	Petrimonas	genus	2984	2818	6755	1346	3108	6885	1917	1879	2024	2421
2487581	Sandaracinobacter sp.	species	3700	4010	176	3071	3254	259	2812	2620	301	1486
379899	Niabella	genus	467	198	52	217	344	351	153	782	265	1206
563835	Chitinophagaceae	family	5418	3852	2350	3246	6662	4724	3177	13223	2445	176387
2018083	Gelidibacter sp.	species	47	38	644	88	98	245	23	846	9	131
33958	Lactobacillaceae	family	3319	16574	1061	1586	4233	8706	6677	2143	79683	1330
41276	Brevundimonas vesicularis	species	31	58	133	55	52	208	219	132	66	127
13687	Sphingomonas	genus	2090	1195	3491	1147	1225	4432	12940	12602	2305	3724
238749	Diaphorobacter	genus	3950	7519	3361	10578	21991	18016	1104	58983	1901	13795
830	Butyrivibrio	genus	2138	880	2624	2485	1495	16522	6593	810	5687	1305
68	Lysobacter	genus	992	1815	591	1150	1233	1739	1314	4873	273	4274
2742824	Piscinibacter koreensis	species	17	18	12	29	24	52	29	85	2	299
589436	Prevotella fusca	species	4	8	6	11	8	12	19	9	4	13
2305248	Candidatus Macondimonas diazotrophica	species	115	619	127	202	419	342	2920	303	137	364
157	Treponema	genus	1029	1254	1419	764	2229	18132	2524	1800	1628	2066
224756	Methanomicrobia	class	603	235	250	485	788	6546	19397	373	309	1064
2137581	Ellagibacter isourolithinifaciens	species	189	295	73	198	183	685	529	326	93	160
335929	Erythrobacteraceae	family	1695	4259	3852	2393	2178	4031	12287	6896	1234	5047
2872646	Caenibius sp. WL	species	1589	2307	563	651	1445	538	4902	2454	526	601
2008795	Azonexaceae	family	2417	3051	1766	11958	14364	13846	4931	17430	4120	58255
3399682	Sphingomonas sp. TX0543	species	2	1	3	1	1	7	6	3	0	3
1871076	Flavobacterium azooxidireducens	species	32	48	23	134	161	27	12	122	3	454
2976818	Cloacibacterium sp. TD35	species	427	987	937	368	8788	2795	50	122	212	1876
2642922	unclassified Propioniciclava	no rank	2188	1776	156	538	1700	4171	1060	998	709	886
43263	Aquipseudomonas alcaligenes	species	658	848	194	516	1230	378	126	475	173	1585
28450	Burkholderia pseudomallei	species	98	230	394	277	769	466	172	922	117	733
2164	Methanobacterium sp.	species	41	36	21	78	132	295	959	28	60	162
1353	Enterococcus gallinarum	species	279	398	17	306	602	131	37	550	52	81
33042	Coprococcus	genus	3363	5718	2240	6639	2818	13809	1232	13437	813	2412
2890311	Klebsiella/Raoultella group	no rank	730	609	8991	486	2667	1956	1140	2143	4599	1012
1307	Streptococcus suis	species	1052	1979	281	322	13849	15052	836	646	969	1032
1427172	Aminivibrio	genus	1344	760	57320	576	1361	5447	78426	1323	1221	634
2496532	Marvinbryantia sp.	species	17	28	44	38	30	123	55	68	12	29
1660095	Comamonas sp. SCN 65-56	species	253	139	313	38	120	2262	129	478	123	237
74201	Verrucomicrobiota	phylum	1159	1856	4249	2789	2354	5718	39110	4339	1150	44450
2678893	Pulveribacter sp.	species	102	238	158	372	675	548	44	1696	47	1054
3085669	Paenimyroides	genus	259	284	97	435	226	98	31	238	22	1182
3438871	Candidatus Weimeria sp. HCP3S3_B5	species	13	27	23	19	11	86	86	14	33	16
213115	Desulfovibrionales	order	2084	2169	9655	2325	4108	11903	48992	3013	2727	2965
266061	Pseudoxanthomonas koreensis	species	627	466	316	884	460	343	264	1027	92	682
90243	Oligella	genus	356	198	4316	430	452	10716	504	1324	500	235
2635419	unclassified Tessaracoccus	no rank	174	423	20	321	1000	2426	107	1031	64	556
517423	Cloacibacterium rupense	species	4552	3628	1425	3815	95468	73526	497	1801	7923	18317
1968276	Spirosoma terrae	species	26	66	83	96	131	78	381	101	20	354
2060094	Aminipila	genus	69	90	84	113	99	238	224	87	17	159
1352	Enterococcus faecium	species	861	1670	2013	1369	2131	962	704	2575	719	890
1871086	Brevundimonas sp.	species	2442	3271	2358	3052	2606	2913	2776	10039	1696	8299
2944200	Lentihominibacter	genus	348	523	240	316	326	1788	1482	588	371	203
1392389	Intestinimonas	genus	337	470	231	571	619	894	494	847	112	877
1443919	Tabrizicola	genus	1350	1552	516	744	2379	480	328	3400	117	6346
1350	Enterococcus	genus	9895	32102	3602	20219	14699	15318	2493	132455	16071	5106
1852381	Duodenibacillus massiliensis	species	792	297	139	386	1367	432	126	465	232	162
2491048	Leptotrichia sp. OH3620_COT-345	species	1071	3208	2472	2696	4512	1216	62	412	75	1282
2981640	Suilimivivens	genus	856	1080	801	873	605	12234	1329	1284	1058	394
196816	unclassified Acinetobacter	no rank	3342	59481	12868	44802	104187	18735	12952	35475	4460	30683
2981633	Gallintestinimicrobium	genus	6869	9522	7708	17772	6516	28031	8648	24229	2755	4634
1375	Aerococcus	genus	161	215	36	336	446	200	73	258	134	61
39491	Agathobacter rectalis	species	2033	2352	2707	3652	1951	10499	854	5621	669	1388
28220	Brachymonas denitrificans	species	1831	3355	3070	1715	14103	54246	11607	1774	10345	4026
3046369	Aristaeella	genus	1627	1426	2618	3063	1745	7190	2271	7013	398	2131
116071	Micropruina	genus	1739	1612	330	1303	1628	2467	1114	7184	752	1248
958	Bdellovibrio	genus	3544	3333	368	2227	4365	2993	1587	14356	538	12274
2759736	Lacticaseibacillus	genus	183	152	63	92	785	761	164	201	128	111
3073571	Hominilimicola sp.	species	471	988	370	1763	622	1172	279	1934	490	386
2664178	Promineifilum sp.	species	208	79	74	93	273	228	943	249	130	35855
876	Desulfovibrio desulfuricans	species	647	327	2282	420	1090	3419	27593	708	3820	518
246144	Enterococcus italicus	species	92	159	11	105	262	146	43	186	22	38
2676122	Galactobacter valiniphilus	species	9	118	3	35	801	491	19	334	23	112
47054	Dethiosulfovibrio	genus	68	35	1055	42	59	235	3601	38	59	58
