taxonomy_id	name	rank	AUS.18a_ERR1713333_db2.bracken.kraken2.report	AUS.18_ERR1713332_db2.bracken.kraken2.report	BRA.53_ERR1713336_db2.bracken.kraken2.report	AUT.70_ERR1713334_db2.bracken.kraken2.report	BWA.19_ERR1713338_db2.bracken.kraken2.report	CAN.22_ERR1713339_db2.bracken.kraken2.report	CAN.22a_ERR1713340_db2.bracken.kraken2.report	ALB.17_ERR1713331_db2.bracken.kraken2.report	CAN.22b_ERR1713341_db2.bracken.kraken2.report	CHE.67_ERR1713343_db2.bracken.kraken2.report	BRA.53a_ERR1713337_db2.bracken.kraken2.report	BGR.66_ERR1713335_db2.bracken.kraken2.report	COL.2_ERR1713346_db2.bracken.kraken2.report	CIV.13_ERR1713345_db2.bracken.kraken2.report	CZE.23_ERR1713347_db2.bracken.kraken2.report	CAN.22c_ERR1713342_db2.bracken.kraken2.report	DEU.27_ERR1713348_db2.bracken.kraken2.report	CHN.64_ERR1713344_db2.bracken.kraken2.report	DNK.71_RL_ERR1713351_db2.bracken.kraken2.report	DNK.71_RA_ERR1713349_db2.bracken.kraken2.report	DNK.71_RD_ERR1713350_db2.bracken.kraken2.report	ESP.75_ERR1713354_db2.bracken.kraken2.report	FIN.25_ERR1713356_db2.bracken.kraken2.report	ECU.14a_ERR1713353_db2.bracken.kraken2.report	ETH.24_ERR1713355_db2.bracken.kraken2.report	GEO.59_ERR1713357_db2.bracken.kraken2.report	IND.11_ERR1713362_db2.bracken.kraken2.report	GHA.4_ERR1713358_db2.bracken.kraken2.report	IRN.12_ERR1713364_db2.bracken.kraken2.report	ISR.29_ERR1713366_db2.bracken.kraken2.report	HRV.68_ERR1713360_db2.bracken.kraken2.report	ISL.28_ERR1713365_db2.bracken.kraken2.report	HUN.61_ERR1713361_db2.bracken.kraken2.report	KAZ.6_ERR1713368_db2.bracken.kraken2.report	KEN.72_ERR1713369_db2.bracken.kraken2.report	IRL.69_ERR1713363_db2.bracken.kraken2.report	KHM.21_ERR1713370_db2.bracken.kraken2.report	LKA.40_ERR1713371_db2.bracken.kraken2.report	LVA.31_ERR1713373_db2.bracken.kraken2.report	NLD.43_ERR1713379_db2.bracken.kraken2.report	MKD.62_ERR1713375_db2.bracken.kraken2.report	LUX.32_ERR1713372_db2.bracken.kraken2.report	ITA.30_ERR1713367_db2.bracken.kraken2.report	MLT.63_ERR1713376_db2.bracken.kraken2.report	MDA.65_ERR1713374_db2.bracken.kraken2.report	NGA.50_ERR1713378_db2.bracken.kraken2.report	NOR.34_ERR1713380_db2.bracken.kraken2.report	MYS.54_ERR1713377_db2.bracken.kraken2.report	PAK.7_ERR1713384_db2.bracken.kraken2.report	NPL.33_ERR1713381_db2.bracken.kraken2.report	SEN.8_ERR1713386_db2.bracken.kraken2.report	SGP.52_ERR1713387_db2.bracken.kraken2.report	POL.36_ERR1713383_db2.bracken.kraken2.report	PER.35_ERR1713385_db2.bracken.kraken2.report	SVN.38_ERR1713390_db2.bracken.kraken2.report	SRB.37_ERR1713388_db2.bracken.kraken2.report	TCD.1_ERR1713393_db2.bracken.kraken2.report	SWE.41_ERR1713391_db2.bracken.kraken2.report	SVK.9_ERR1713389_db2.bracken.kraken2.report	SWE.41a_ERR1713392_db2.bracken.kraken2.report	TUR.46_ERR1713395_db2.bracken.kraken2.report	USA.74b_ERR1713399_db2.bracken.kraken2.report	USA.74c_ERR1713400_db2.bracken.kraken2.report	USA.74_ERR1713397_db2.bracken.kraken2.report	USA.74a_ERR1713398_db2.bracken.kraken2.report	USA.74i_ERR1713406_db2.bracken.kraken2.report	USA.74g_ERR1713404_db2.bracken.kraken2.report	USA.74e_ERR1713402_db2.bracken.kraken2.report	USA.74f_ERR1713403_db2.bracken.kraken2.report	XK.60_ERR1713408_db2.bracken.kraken2.report	USA.74d_ERR1713401_db2.bracken.kraken2.report	ZAF.39_ERR1713409_db2.bracken.kraken2.report	ZMB.49b_ERR1713411_db2.bracken.kraken2.report	ZMB.49_ERR1713410_db2.bracken.kraken2.report	ECU.14_ERR1713352_db2.bracken.kraken2.report	NZL.56_ERR1713382_db2.bracken.kraken2.report	TZA.15_ERR1713396_db2.bracken.kraken2.report	TGO.44_ERR1713394_db2.bracken.kraken2.report	USA.74h_ERR1713405_db2.bracken.kraken2.report	VNM.48_ERR1713407_db2.bracken.kraken2.report
108981	Acinetobacter schindleri	species	31	63	34	32	84	22	11	217	48	8	23	28	35	341	70	36	44	15	38	41	63	17	41	45	229	77	61	109	56	41	25	63	1	104	66	97	102	80	50	5	41	101	114	193	745	43	82	32	690	59	60636	18	93	699	96	128	6595	68	37	40	33	4	19	16	15	23	11	12	11	190	8	96	272	404	115	35	135	181	52	814
756892	Acinetobacter indicus	species	26	106	84	131	90	8	5	507	50	21	77	117	4	629	144	40	27	23	80	88	211	50	35	44	71	133	39	72	110	12	45	67	15	187	136	287	99	49	54	9	78	207	211	323	365	124	64	38	956	37	3833	43	40	122	117	250	103	224	60	207	102	12	80	81	54	37	28	137	30	396	52	63	78	259	208	254	478	224	85	332
40215	Acinetobacter junii	species	23	249	157	554	63	13	14	1206	58	89	34	424	6	159	731	86	67	96	264	287	596	62	76	42	157	709	30	13	152	8	168	453	19	386	173	1925	17	75	94	12	246	1694	393	327	498	40	283	91	142	43	1917	153	88	105	293	339	14	295	214	555	815	27	97	75	75	80	19	125	27	1380	48	165	66	112	798	235	672	5397	191	1661
29430	Acinetobacter haemolyticus	species	18	74	74	121	40	8	2	389	35	23	22	146	12	107	89	35	47	28	101	94	157	32	29	46	129	105	26	16	122	6	53	218	8	138	220	172	19	27	49	0	120	180	224	82	665	133	77	97	97	25	1179	79	41	234	131	170	11	367	83	200	43	16	49	54	31	66	24	210	6	642	39	59	86	198	154	75	478	139	117	243
2053287	Acinetobacter pseudolwoffii	species	15	95	30	180	6	4	6	746	29	27	4	198	5	15	180	53	17	20	94	127	273	33	32	13	116	211	2	6	62	6	115	79	4	219	163	453	164	44	19	5	150	261	305	3036	459	10	145	14	23	15	433	14	48	80	109	253	46	272	57	320	149	18	9	68	87	41	12	56	4	913	44	20	12	14	326	207	248	40	61	144
202951	Acinetobacter bouvetii	species	9	62	7	4	0	1	0	49	13	0	4	12	0	0	18	21	0	57	14	27	47	22	7	0	16	164	0	0	7	2	3	8	0	11	105	136	1	11	6	2	11	20	42	288	49	1	13	1	2	7	52	3	6	3	8	11	1	175	6	87	13	4	23	174	120	30	3	39	2	31	15	1	3	4	179	67	14	0	54	490
106648	Acinetobacter bereziniae	species	9	5	23	5	1	0	0	26	10	1	8	13	1	3	5	2	0	1	6	4	10	3	4	1	3	0	4	1	4	0	5	4	1	11	14	17	2	19	1	0	6	8	8	3	11	3	7	2	3	3	58	0	0	4	12	7	2	9	4	38	6	0	17	13	250	2	2	20	2	193	5	3	2	8	3	2	36	8	10	123
1443941	Acinetobacter gandensis	species	9	65	20	75	4	2	2	186	45	10	3	50	7	12	63	16	19	25	28	37	70	13	21	12	145	68	6	9	34	23	31	38	3	86	169	223	15	12	13	3	45	87	142	427	167	5	90	1	57	21	385	3	12	64	419	113	8176	418	11	101	87	5	4	9	16	94	5	135	3	268	18	22	5	20	509	98	270	44	55	305
2006115	Acinetobacter piscicola	species	8	66	103	21	38	5	3	141	16	1	16	54	10	404	36	14	10	7	28	22	49	8	26	14	43	19	44	21	37	7	19	21	0	78	80	67	82	911	18	0	24	44	98	36	134	8	47	21	81	13	14930	78	33	65	37	104	40	21	19	84	45	3	17	11	39	10	5	48	2	135	13	35	33	87	263	36	517	572	17	606
2004650	Acinetobacter chinensis	species	8	14	8	21	0	2	0	134	10	5	1	22	0	6	20	9	7	2	11	36	33	11	7	2	23	27	1	0	19	0	10	13	2	34	55	69	14	3	8	0	26	42	50	78	89	1	26	1	10	8	229	0	10	11	16	57	1	29	11	50	29	2	10	16	32	17	7	37	3	189	23	8	0	5	69	27	46	12	21	24
2136182	Acinetobacter cumulans	species	8	6	31	4	5	1	0	37	4	5	33	8	5	62	4	9	3	122	9	5	9	5	3	23	39	5	124	11	21	1	0	4	1	25	94	9	9	81	3	4	4	19	46	1028	47	34	2	7	288	3	142	14	11	61	8	26	594	4	5	11	2	4	12	45	10	60	8	18	2	49	10	7	75	56	332	9	854	30	3	2054
1871111	Acinetobacter defluvii	species	8	2	4	1	7	0	2	15	3	0	2	3	1	15	6	3	0	0	5	2	7	2	1	0	3	3	1	0	2	0	1	0	0	7	90	15	1	2	3	0	3	2	6	8	16	1	9	1	5	2	279	19	4	3	6	4	0	2	0	12	16	1	14	2	2	4	0	6	1	18	6	2	3	5	13	2	7	14	3	45
487316	Acinetobacter soli	species	7	31	105	56	21	3	2	224	18	4	50	74	10	140	57	21	15	17	28	26	55	19	40	40	61	88	194	10	75	6	12	81	2	54	178	173	89	2135	18	1	49	86	121	103	141	27	36	48	29	7	983	41	13	261	40	53	8	46	52	88	25	11	20	22	131	25	5	111	1	479	47	38	79	83	208	59	271	61	36	2522
106649	Acinetobacter guillouiae	species	6	83	3	58	1	0	4	294	10	6	0	39	2	5	33	29	2	4	9	14	23	18	10	1	20	35	1	1	13	0	10	11	0	58	24	179	49	43	4	1	24	62	47	33	95	0	167	2	6	5	224	1	3	13	7	29	8	48	6	236	95	0	7	16	173	9	3	7	1	173	19	4	1	1	152	131	5	1	32	123
52133	Acinetobacter venetianus	species	2	4	9	7	0	2	0	9	2	1	2	9	0	0	8	5	5	4	7	3	7	8	4	7	3	8	1	0	16	0	5	30	0	18	24	5	0	2	4	3	6	8	9	5	2	9	9	15	30	3	379	3	4	5	13	14	0	14	4	6	2	3	1	23	3	5	0	3	0	6	6	9	3	2	10	0	26	837	11	138
1197884	Acinetobacter venetianus VE-C3	strain	4	18	30	6	2	4	0	17	10	0	0	20	0	9	6	6	5	8	20	7	19	4	10	3	13	14	2	5	19	0	5	122	0	23	45	36	2	6	12	1	9	16	8	9	7	3	17	27	8	3	117	14	1	4	10	11	0	36	1	45	2	3	6	36	11	8	1	31	3	20	7	25	2	8	49	20	100	97	17	120
3151487	Acinetobacter thermotolerans	species	5	15	21	9	5	1	5	94	8	5	1	25	1	22	14	4	2	5	26	42	34	4	2	3	7	10	0	3	14	1	6	14	0	26	21	54	23	25	0	1	19	33	22	54	64	2	7	3	11	0	267	11	5	14	10	24	3	23	5	36	11	0	6	5	7	10	7	36	3	148	11	10	8	5	38	23	129	77	20	40
465797	Acinetobacter septicus	species	5	19	10	17	3	0	0	62	1	1	2	16	2	6	16	0	3	5	10	11	9	2	3	7	15	29	2	0	11	1	4	6	0	17	8	37	2	2	7	2	12	21	8	21	15	2	12	7	3	1	119	6	0	7	7	9	3	55	3	27	20	7	8	1	8	7	1	7	2	79	9	4	0	6	51	17	15	1	8	46
40216	Acinetobacter radioresistens	species	3	7	12	6	2	0	0	76	3	1	1	21	0	7	14	6	1	5	4	8	29	2	8	1	13	33	1	1	12	1	2	43	1	20	3	67	8	2	2	1	8	11	32	13	35	2	28	0	11	2	670	5	3	11	8	13	32	33	5	95	35	2	4	9	22	3	1	12	0	40	9	3	6	12	49	14	34	90	11	84
70346	Acinetobacter variabilis	species	2	8	7	17	10	0	0	77	6	2	0	12	1	39	4	2	1	2	10	11	12	4	4	4	21	30	1	9	4	0	15	10	0	25	15	73	19	164	1	0	6	19	15	44	44	4	29	5	22	4	1300	6	6	22	11	14	11	17	7	42	16	3	7	3	5	11	2	14	1	152	1	6	10	15	34	11	42	465	5	44
280145	Acinetobacter colistiniresistens	species	2	9	29	18	5	2	0	79	0	0	1	6	1	9	7	3	7	10	2	4	10	2	2	7	0	2	0	0	11	1	3	8	0	13	37	5	0	0	3	0	3	21	7	4	10	42	7	31	1	0	72	25	5	1	14	59	0	1	15	8	7	0	4	6	2	5	2	2	1	69	0	16	2	7	7	1	29	1	1	11
1604696	Faucicola	genus	613	1290	4418	31	66	0	4	70	183	12	11	678	4	694	325	102	12	34	55	105	249	66	86	23	957	227	21	13	340	1	97	502	3	1253	3140	144	13	172	23	10	155	47	1348	11	192	87	95	26	58	8	102	134	68	70	88	317	6	160	32	1287	76	13	637	688	147	60	57	500	29	57	143	275	27	126	530	365	4700	12	125	277
34062	Faucicola osloensis	species	9480	21212	57580	576	1542	79	93	1318	1916	299	203	9985	116	11177	5066	1701	269	622	1034	1749	4328	875	1074	277	13642	3791	606	185	4857	136	1440	2877	97	15356	46571	3192	395	4823	321	102	2508	869	17055	278	2855	1673	1166	806	1061	286	1963	1961	1085	1272	2272	4560	109	2864	432	19463	1158	327	2049	8825	1821	1106	456	4302	287	1352	1565	3988	351	2320	5775	5567	55396	124	1809	8385
34059	Faucicola atlantae	species	20	25	133	1	10	3	0	9	4	1	3	23	0	67	20	5	4	3	4	5	16	1	7	2	28	4	2	1	8	1	3	3	0	28	90	12	0	21	0	1	4	5	15	5	7	6	7	3	1	6	10	19	14	68	15	7	0	6	1	33	2	2	289	34	2	2	17	144	14	4	10	7	1	4	5	6	134	2	24	33
497	Psychrobacter	genus	153	1341	329	751	198	558	178	3291	448	1490	314	967	365	1055	1027	1325	188	311	2272	3385	8591	327	1676	72	1225	210	106	180	541	130	1213	156	142	2717	678	9148	3571	246	637	202	201	1567	449	3221	530	548	1329	174	208	1573	7011	230	1414	1788	8105	359	75	9285	1059	2271	26345	895	1031	1210	384	12664	286	457	266	2595	257	328	192	344	2471	335442	343	253	1445	7608
196806	unclassified Psychrobacter	no rank	257	1669	410	2154	379	2209	665	9164	999	2043	380	1292	228	1727	1398	3157	574	377	6342	12037	13799	578	6362	161	3228	349	209	367	1270	280	1286	267	418	4372	1705	36123	1242	356	1370	235	465	4136	405	10336	1188	1301	3479	223	490	5923	5948	270	4458	6488	9644	465	186	26975	3438	4925	46805	938	1958	1477	541	41634	500	752	477	6501	516	770	264	505	5354	297923	679	368	3940	11425
3043330	Psychrobacter maritimus	species	36	355	32	66	81	57	35	279	245	1421	53	281	59	407	112	128	43	37	111	195	242	45	225	28	90	37	44	72	40	36	144	69	17	2202	54	473	333	100	71	20	25	281	73	198	77	32	170	35	67	114	212	34	205	105	594	53	17	2753	85	245	14232	550	38	112	57	861	29	45	17	168	28	180	22	40	303	41629	92	54	503	1329
2708350	Psychrobacter sp. WY6	species	8	34	17	17	19	20	2	108	20	12	13	24	14	105	26	38	6	18	21	16	25	16	16	3	20	10	17	14	10	6	40	8	3	92	24	60	44	15	8	9	10	17	8	118	10	14	33	10	17	18	91	6	30	17	176	8	3	83	10	41	325	26	6	49	26	132	7	27	3	68	15	25	13	13	80	26996	16	17	15	1055
2517899	Psychrobacter sp. KH172YL61	species	7	6	4	4	1	10	4	15	1	0	0	4	0	2	3	4	0	3	24	30	72	1	13	0	6	0	0	2	3	2	5	0	2	4	9	70	4	0	4	0	0	18	11	9	1	1	8	1	2	3	37	0	40	4	30	2	0	106	4	22	90	0	8	3	0	25	2	0	1	25	2	2	0	1	2	117	1	2	15	9
3064892	Psychrobacter sp. van23A	species	3	32	3	19	4	17	7	111	4	31	4	7	3	7	9	40	2	1	97	133	179	5	74	1	29	1	0	0	13	3	8	3	5	35	13	408	14	2	13	1	10	44	3	134	18	6	30	3	3	81	58	2	56	78	146	10	0	345	39	82	450	13	21	23	4	514	8	6	9	67	11	1	3	6	51	867	3	2	32	23
1699621	Psychrobacter sp. P11F6	species	3	12	4	7	7	6	1	33	8	5	8	10	3	25	13	29	5	5	5	9	12	5	4	1	7	4	1	4	1	2	13	2	1	49	6	21	18	5	4	4	2	3	3	24	3	2	13	7	3	7	22	5	9	6	39	4	1	26	6	14	183	10	3	8	6	32	3	4	3	19	4	14	4	11	31	6335	4	6	13	261
3414707	Psychrobacter sp. 219-2-C	species	1	14	10	88	3	81	28	367	25	27	7	31	1	5	42	84	20	4	269	511	641	22	271	4	127	5	6	7	39	9	43	4	26	27	63	1633	6	1	58	5	16	160	3	318	33	56	137	12	12	253	178	5	211	313	406	11	9	1235	129	237	1181	8	82	18	5	1785	16	19	18	254	23	5	2	12	135	221	8	14	182	11
3406645	Psychrobacter sp. ER1	species	1	4	2	0	0	0	0	1	0	3	1	5	1	0	0	2	1	1	2	1	1	1	1	0	3	0	0	0	0	0	1	0	0	1	5	0	4	0	2	0	0	0	0	4	0	1	4	0	1	4	2	2	0	4	6	0	0	1	1	1	18	2	0	2	0	18	0	0	1	2	1	1	1	1	2	756	0	1	0	23
2733866	Psychrobacter sp. KCTC 72983	species	1	0	0	0	0	0	0	0	4	0	0	3	0	0	0	2	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	3	15	1	1	0	1	0	0	0	0	1	0	0	0	1	1	1	13	0	0	3	3	1	0	6	1	0	5	0	5	1	3	25	0	1	0	0	2	0	0	0	2	92	18	0	0	7
1699624	Psychrobacter sp. P11G5	species	1	0	3	2	1	0	0	5	3	11	0	6	4	1	2	13	0	0	12	10	12	1	23	0	15	0	1	1	5	0	10	0	0	7	11	26	3	1	1	0	0	5	1	6	2	0	2	0	0	12	32	2	4	19	63	1	1	11	0	9	32	3	1	20	0	42	0	1	0	10	0	2	0	0	2	112	14	0	4	1
861445	Psychrobacter sanguinis	species	42	144	122	31	61	135	39	1521	104	11	22	41	28	248	71	235	21	42	36	49	94	67	48	16	1700	20	27	58	22	58	29	31	8	93	66	162	7244	105	79	13	26	67	42	1427	195	77	44	9	68	513	29923	83	99	379	209	52	53	202	37	197	380	34	2547	2070	186	11846	315	201	420	109	58	116	33	223	32	111	32	39	107	2766
256326	Psychrobacter arenosus	species	2	1	0	0	0	2	0	2	0	0	0	1	0	0	0	1	1	1	7	0	6	1	8	0	1	0	0	0	2	0	1	1	0	4	1	5	2	1	3	0	0	1	1	1	1	0	0	0	1	0	0	2	0	1	4	0	0	31	3	17	27	0	0	30	0	11	0	0	0	1	0	0	0	1	0	95	0	0	0	12
475	Moraxella	genus	16	5	8	3	78	2	1	5	8	5	5	3	8	3428	3	8	7	1	7	6	3	3	9	2	11	5	4	7	1899	13	6	12	1	164	11	5	2	13	6	4	2	9	15	380	25	9	17	4	104	7	160	20	9	4514	39	11	3	16	2	11	5	5	5498	225	4	129	289	1621	29	7	5	46	3	28	3	5	9	5	7	4
2685852	unclassified Moraxella	no rank	2	1	14	0	81	0	1	0	1	2	2	0	0	334	1	0	0	0	6	4	6	1	0	0	11	1	0	0	31	1	0	1	1	40	11	1	1	0	0	1	0	1	1	1	0	2	0	2	3	1	0	24	0	9	52	12	0	25	1	6	0	1	45	391	0	2	4	38	3	0	0	46	0	36	0	1	3	0	0	1
29433	Moraxella ovis	species	1	0	0	0	2	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	22	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0
91347	Enterobacterales	order	5525	2742	6689	5409	13158	756	347	8320	12660	770	3765	4774	12365	6651	3126	4956	2720	7446	3904	11569	9115	11838	8033	5949	10496	1496	31225	819	3932	1034	1120	2549	387	6805	8347	15314	6269	107744	2467	242	2212	7251	2355	19487	3302	7691	3438	11214	16970	2054	61775	14603	3376	10799	5224	3623	22261	10871	4309	5676	3402	4219	12745	5254	4171	4917	2478	16809	2266	5579	24278	8509	12551	7222	9161	5032	25852	1594	18737	50162
543	Enterobacteriaceae	family	11164	5718	13295	17021	26123	1966	767	13945	26172	2465	11982	12754	54105	17446	7762	10445	9278	14198	12186	23584	29496	20594	16055	22936	22483	3085	90506	2189	12709	3822	3603	3633	1427	17326	21099	21761	20891	44544	7803	555	8654	20283	5643	52737	11694	26049	6847	23984	73112	5075	134855	26862	10024	28492	21184	14062	49610	31214	11414	14184	1489	8038	27985	9606	6379	12835	5143	27234	5270	14875	38447	20606	44141	18654	4272	9523	62965	3852	41283	141385
547	Enterobacter	genus	3484	783	4653	1122	8970	168	64	346	2194	139	1217	733	1815	3059	990	1334	654	2739	840	1355	1731	1848	1042	1848	6423	663	10887	394	1882	195	364	357	147	1119	4969	1320	2267	7440	672	79	619	1449	645	2097	687	1645	554	4804	2595	162	72661	7605	984	7727	1193	839	6026	1453	937	1397	83	1673	5277	2010	1484	796	567	4827	1028	797	2142	5254	3923	3055	299	1894	11880	839	3681	38985
354276	Enterobacter cloacae complex	species group	93	23	105	39	768	5	1	11	140	11	90	16	40	287	20	61	27	129	20	41	53	48	45	99	286	8	870	26	69	19	5	12	3	36	266	50	278	338	14	1	15	78	23	85	12	129	31	305	287	6	2339	443	29	230	69	28	145	75	30	47	5	42	271	58	38	28	32	203	24	8	226	222	163	191	13	46	522	45	114	1297
61645	Enterobacter asburiae	species	45	2	46	2	45	1	2	3	25	2	7	2	5	3	11	8	2	15	2	7	3	22	4	6	42	4	8	2	11	1	5	6	0	6	45	26	3	21	6	0	3	8	6	2	2	5	4	21	7	1	78	35	3	13	10	7	15	8	1	21	0	8	52	38	6	4	3	67	16	3	12	20	16	10	1	13	74	1	21	51
1812935	Enterobacter roggenkampii	species	34	19	82	11	176	5	1	2	38	1	41	13	10	80	9	22	19	70	6	13	6	20	26	29	73	1	424	12	23	5	5	5	2	11	82	23	54	99	7	0	14	22	10	50	4	74	9	162	48	0	491	241	17	72	14	8	13	26	5	46	3	16	71	11	8	21	8	48	11	9	19	102	74	66	2	10	194	7	71	1092
550	Enterobacter cloacae	species	28	2	23	13	423	0	2	0	55	4	36	5	13	149	5	15	5	62	12	11	13	9	22	50	134	13	379	11	51	1	5	5	0	11	129	11	128	127	2	3	2	58	4	25	6	52	17	123	149	2	579	320	4	53	42	12	16	21	3	5	1	3	126	21	8	10	12	74	5	1	129	84	71	112	11	12	171	15	29	416
158836	Enterobacter hormaechei	species	11	1	15	8	43	0	0	9	6	1	11	7	18	6	10	4	5	18	8	17	20	9	3	14	20	3	10	1	7	1	2	0	0	8	13	4	19	67	5	0	3	12	4	20	6	9	4	14	15	1	1462	19	13	82	10	3	39	22	10	4	1	4	23	10	2	5	7	9	1	9	21	50	22	26	5	4	24	10	14	127
1296536	Enterobacter hormaechei subsp. xiangfangensis	subspecies	1	0	0	1	1	0	0	0	0	1	14	0	0	0	0	0	0	1	2	2	1	0	0	2	0	0	25	0	0	0	1	0	0	5	2	0	5	11	0	0	0	19	1	2	0	0	0	0	7	2	19	1	1	13	0	0	2	2	0	0	0	0	7	1	0	3	1	3	0	1	0	1	2	4	0	0	10	6	5	27
208224	Enterobacter kobei	species	11	9	17	3	22	2	0	2	8	0	1	9	23	6	6	7	1	10	4	34	12	25	2	5	36	1	17	0	5	2	1	3	1	3	16	22	1	31	2	1	1	4	1	12	6	3	0	13	3	1	26	19	7	12	5	1	6	14	2	3	2	4	40	15	52	4	4	16	7	3	13	13	3	4	11	21	23	0	44	143
299767	Enterobacter ludwigii	species	5	0	1	0	5	0	1	2	4	0	1	0	1	1	0	3	0	3	1	4	2	5	1	0	5	1	5	0	2	2	1	0	0	2	4	4	1	12	0	0	0	6	1	2	0	0	0	5	2	0	28	15	0	5	0	0	0	0	0	1	0	0	1	5	1	1	0	0	1	1	1	4	0	0	1	1	2	0	6	12
2071710	Enterobacter sichuanensis	species	3	0	3	0	19	0	1	1	2	0	4	0	0	5	0	3	0	7	0	1	1	0	0	0	2	1	38	0	1	0	0	0	0	2	6	0	23	5	0	0	0	0	3	7	0	2	0	16	1	0	8	27	2	1	0	0	0	0	0	1	0	1	13	1	1	2	1	8	1	1	7	4	2	10	0	17	18	1	0	47
69218	Enterobacter cancerogenus	species	1	0	1	1	2	0	0	0	2	0	1	1	0	1	0	1	0	1	1	0	1	3	1	1	1	0	1	0	0	0	0	0	0	1	5	0	0	21	1	0	0	0	1	0	0	0	0	0	3	0	20	1	0	1	0	1	0	3	0	0	1	0	1	1	1	2	0	2	0	2	1	3	2	1	0	0	1	0	1	13
885040	Enterobacter soli	species	50	0	2	0	1	0	0	0	0	0	1	1	1	2	0	0	0	8	0	1	0	0	2	0	2	0	3	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	3	1	0	1	0	0	0	4	0	0	2	0	0	0	0	0	0	0	1	5	4	2	2	6	1	0	31	2	2	0	2	0	1	2	0	1	19
2608935	unclassified Enterobacter	no rank	1	0	3	0	0	0	0	0	1	0	0	0	0	2	4	2	1	1	0	0	0	0	0	3	2	0	4	0	0	0	1	0	0	0	1	2	1	1	0	0	1	0	1	2	1	2	0	4	2	0	2	3	0	2	0	6	1	1	1	0	0	0	1	1	1	0	0	0	0	1	2	0	1	0	0	0	1	0	3	21
2742676	Enterobacter sp. RHBSTW-00994	species	9	7	12	1	1	0	8	0	88	1	0	4	18	1	230	9	3	50	1	3	2	15	12	1	28	0	0	0	2	5	0	0	1	5	23	3	0	0	1	0	4	3	2	51	5	0	0	1	17	1	1	3	6	14	1	1	2	4	3	6	0	12	19	92	43	19	8	20	10	5	71	1	15	0	12	0	2	0	51	2
2742639	Enterobacter sp. RHBSTW-00175	species	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0
3116478	Enterobacter sp. ECC-019	species	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5
3376155	Enterobacter sp. BNK-18	species	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2831890	Enterobacter sp. JBIWA003	species	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
539813	Enterobacter mori	species	11	0	1	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	1	5	1	1	19	1	4	0	4	0	1	1	0	2	8	2	3	21	1	0	0	0	3	2	1	1	0	3	3	1	15	0	2	27	2	0	12	2	0	0	0	1	14	1	0	3	2	14	1	0	0	12	7	4	1	0	9	0	7	140
3142537	Enterobacter adelaidei	species	3	0	9	0	16	0	0	0	0	1	1	0	0	1	1	1	0	15	0	0	0	2	0	4	0	1	70	0	0	2	0	0	0	1	3	1	1	4	1	1	0	1	0	0	0	0	0	50	0	0	9	35	1	1	0	0	0	0	0	0	0	1	19	22	2	0	0	23	1	0	4	2	0	2	0	0	4	0	2	163
881260	Enterobacter bugandensis	species	2	0	1	0	1	0	0	0	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	9	2	2	0	0	0	0	1	4	0	2	6	0	0	0	1	0	0	0	2	0	3	2	0	15	0	0	4	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	2	0	1	0	0	5	0	0	16
