taxonomy_id	name	rank	AUS.18a_ERR1713333_db1.kraken2.kraken2.report	AUS.18_ERR1713332_db1.kraken2.kraken2.report	AUT.70_ERR1713334_db1.kraken2.kraken2.report	BWA.19_ERR1713338_db1.kraken2.kraken2.report	BRA.53_ERR1713336_db1.kraken2.kraken2.report	BRA.53a_ERR1713337_db1.kraken2.kraken2.report	BGR.66_ERR1713335_db1.kraken2.kraken2.report	ALB.17_ERR1713331_db1.kraken2.kraken2.report	CAN.22_ERR1713339_db1.kraken2.kraken2.report	CAN.22a_ERR1713340_db1.kraken2.kraken2.report	CAN.22b_ERR1713341_db1.kraken2.kraken2.report	COL.2_ERR1713346_db1.kraken2.kraken2.report	CIV.13_ERR1713345_db1.kraken2.kraken2.report	DEU.27_ERR1713348_db1.kraken2.kraken2.report	CAN.22c_ERR1713342_db1.kraken2.kraken2.report	CZE.23_ERR1713347_db1.kraken2.kraken2.report	CHN.64_ERR1713344_db1.kraken2.kraken2.report	DNK.71_RL_ERR1713351_db1.kraken2.kraken2.report	DNK.71_RA_ERR1713349_db1.kraken2.kraken2.report	DNK.71_RD_ERR1713350_db1.kraken2.kraken2.report	ESP.75_ERR1713354_db1.kraken2.kraken2.report	ETH.24_ERR1713355_db1.kraken2.kraken2.report	ECU.14a_ERR1713353_db1.kraken2.kraken2.report	FIN.25_ERR1713356_db1.kraken2.kraken2.report	IND.11_ERR1713362_db1.kraken2.kraken2.report	GHA.4_ERR1713358_db1.kraken2.kraken2.report	IRN.12_ERR1713364_db1.kraken2.kraken2.report	ISR.29_ERR1713366_db1.kraken2.kraken2.report	ISL.28_ERR1713365_db1.kraken2.kraken2.report	CHE.67_ERR1713343_db1.kraken2.kraken2.report	GEO.59_ERR1713357_db1.kraken2.kraken2.report	KAZ.6_ERR1713368_db1.kraken2.kraken2.report	HUN.61_ERR1713361_db1.kraken2.kraken2.report	IRL.69_ERR1713363_db1.kraken2.kraken2.report	HRV.68_ERR1713360_db1.kraken2.kraken2.report	KHM.21_ERR1713370_db1.kraken2.kraken2.report	KEN.72_ERR1713369_db1.kraken2.kraken2.report	ITA.30_ERR1713367_db1.kraken2.kraken2.report	LKA.40_ERR1713371_db1.kraken2.kraken2.report	NLD.43_ERR1713379_db1.kraken2.kraken2.report	LVA.31_ERR1713373_db1.kraken2.kraken2.report	MKD.62_ERR1713375_db1.kraken2.kraken2.report	MDA.65_ERR1713374_db1.kraken2.kraken2.report	MLT.63_ERR1713376_db1.kraken2.kraken2.report	NGA.50_ERR1713378_db1.kraken2.kraken2.report	NOR.34_ERR1713380_db1.kraken2.kraken2.report	LUX.32_ERR1713372_db1.kraken2.kraken2.report	NPL.33_ERR1713381_db1.kraken2.kraken2.report	MYS.54_ERR1713377_db1.kraken2.kraken2.report	SGP.52_ERR1713387_db1.kraken2.kraken2.report	PAK.7_ERR1713384_db1.kraken2.kraken2.report	SEN.8_ERR1713386_db1.kraken2.kraken2.report	POL.36_ERR1713383_db1.kraken2.kraken2.report	PER.35_ERR1713385_db1.kraken2.kraken2.report	SWE.41_ERR1713391_db1.kraken2.kraken2.report	SRB.37_ERR1713388_db1.kraken2.kraken2.report	SVK.9_ERR1713389_db1.kraken2.kraken2.report	TCD.1_ERR1713393_db1.kraken2.kraken2.report	SVN.38_ERR1713390_db1.kraken2.kraken2.report	USA.74a_ERR1713398_db1.kraken2.kraken2.report	TUR.46_ERR1713395_db1.kraken2.kraken2.report	SWE.41a_ERR1713392_db1.kraken2.kraken2.report	USA.74c_ERR1713400_db1.kraken2.kraken2.report	USA.74b_ERR1713399_db1.kraken2.kraken2.report	USA.74g_ERR1713404_db1.kraken2.kraken2.report	USA.74_ERR1713397_db1.kraken2.kraken2.report	USA.74i_ERR1713406_db1.kraken2.kraken2.report	USA.74e_ERR1713402_db1.kraken2.kraken2.report	USA.74f_ERR1713403_db1.kraken2.kraken2.report	USA.74d_ERR1713401_db1.kraken2.kraken2.report	XK.60_ERR1713408_db1.kraken2.kraken2.report	ZAF.39_ERR1713409_db1.kraken2.kraken2.report	ZMB.49_ERR1713410_db1.kraken2.kraken2.report	ZMB.49b_ERR1713411_db1.kraken2.kraken2.report	ECU.14_ERR1713352_db1.kraken2.kraken2.report	NZL.56_ERR1713382_db1.kraken2.kraken2.report	TZA.15_ERR1713396_db1.kraken2.kraken2.report	TGO.44_ERR1713394_db1.kraken2.kraken2.report	USA.74h_ERR1713405_db1.kraken2.kraken2.report	VNM.48_ERR1713407_db1.kraken2.kraken2.report
108980	Acinetobacter ursingii	species	36	260	161	44	143	23	205	375	17	13	61	56	73	82	65	135	56	111	134	182	35	131	39	65	25	8	115	8	605	20	89	245	7	273	76	37	196	133	43	4	127	117	333	124	82	67	204	39	160	154	60	734	60	84	311	240	185	3	260	111	80	266	123	7	26	79	92	140	26	69	473	170	79	31	310	161	361	31	157	755
108981	Acinetobacter schindleri	species	31	63	32	84	34	23	28	217	22	11	48	35	341	44	36	70	15	38	41	63	17	229	45	41	61	109	56	41	63	8	77	104	1	97	25	102	66	114	80	5	50	41	745	193	43	82	101	59	32	18	690	60636	93	699	68	128	37	6595	96	15	33	40	19	4	11	16	23	12	11	8	190	96	404	272	115	35	135	181	52	814
756892	Acinetobacter indicus	species	26	106	131	90	84	77	117	507	8	5	50	4	629	27	40	144	23	80	88	211	50	71	44	35	39	72	110	12	67	21	133	187	15	287	45	99	136	211	49	9	54	78	365	323	124	64	207	37	38	43	956	3833	40	122	224	250	60	103	117	54	102	207	80	12	28	81	37	137	30	52	396	63	259	78	208	254	478	224	85	332
40215	Acinetobacter junii	species	23	249	554	63	157	34	424	1206	13	14	58	6	159	67	86	731	96	264	287	596	62	157	42	76	30	13	152	8	453	89	709	386	19	1925	168	17	173	393	75	12	94	246	498	327	40	283	1694	43	91	153	142	1917	88	105	295	339	214	14	293	75	815	555	97	27	19	75	80	125	27	48	1380	165	112	66	798	235	672	5397	191	1661
29430	Acinetobacter haemolyticus	species	18	74	121	40	74	22	146	389	8	2	35	12	107	47	35	89	28	101	94	157	32	129	46	29	26	16	122	6	218	23	105	138	8	172	53	19	220	224	27	0	49	120	665	82	133	77	180	25	97	79	97	1179	41	234	367	170	83	11	131	31	43	200	49	16	24	54	66	210	6	39	642	59	198	86	154	75	478	139	117	243
2053287	Acinetobacter pseudolwoffii	species	15	95	180	6	30	4	198	746	4	6	29	5	15	17	53	180	20	94	127	273	33	116	13	32	2	6	62	6	79	27	211	219	4	453	115	164	163	305	44	5	19	150	459	3036	10	145	261	15	14	14	23	433	48	80	272	253	57	46	109	87	149	320	9	18	12	68	41	56	4	44	913	20	14	12	326	207	248	40	61	144
202951	Acinetobacter bouvetii	species	9	62	4	0	7	4	12	49	1	0	13	0	0	0	21	18	57	14	27	47	22	16	0	7	0	0	7	2	8	0	164	11	0	136	3	1	105	42	11	2	6	11	49	288	1	13	20	7	1	3	2	52	6	3	175	11	6	1	8	120	13	87	23	4	3	174	30	39	2	15	31	1	4	3	179	67	14	0	54	490
106648	Acinetobacter bereziniae	species	9	5	5	1	23	8	13	26	0	0	10	1	3	0	2	5	1	6	4	10	3	3	1	4	4	1	4	0	4	1	0	11	1	17	5	2	14	8	19	0	1	6	11	3	3	7	8	3	2	0	3	58	0	4	9	7	4	2	12	250	6	38	17	0	2	13	2	20	2	5	193	3	8	2	3	2	36	8	10	123
1443941	Acinetobacter gandensis	species	9	65	75	4	20	3	50	186	2	2	45	7	12	19	16	63	25	28	37	70	13	145	12	21	6	9	34	23	38	10	68	86	3	223	31	15	169	142	12	3	13	45	167	427	5	90	87	21	1	3	57	385	12	64	418	113	11	8176	419	16	87	101	4	5	5	9	94	135	3	18	268	22	20	5	509	98	270	44	55	305
2006115	Acinetobacter piscicola	species	8	66	21	38	103	16	54	141	5	3	16	10	404	10	14	36	7	28	22	49	8	43	14	26	44	21	37	7	21	1	19	78	0	67	19	82	80	98	911	0	18	24	134	36	8	47	44	13	21	78	81	14930	33	65	21	104	19	40	37	39	45	84	17	3	5	11	10	48	2	13	135	35	87	33	263	36	517	572	17	606
2004650	Acinetobacter chinensis	species	8	14	21	0	8	1	22	134	2	0	10	0	6	7	9	20	2	11	36	33	11	23	2	7	1	0	19	0	13	5	27	34	2	69	10	14	55	50	3	0	8	26	89	78	1	26	42	8	1	0	10	229	10	11	29	57	11	1	16	32	29	50	10	2	7	16	17	37	3	23	189	8	5	0	69	27	46	12	21	24
2136182	Acinetobacter cumulans	species	8	6	4	5	31	33	8	37	1	0	4	5	62	3	9	4	122	9	5	9	5	39	23	3	124	11	21	1	4	5	5	25	1	9	0	9	94	46	81	4	3	4	47	1028	34	2	19	3	7	14	288	142	11	61	4	26	5	594	8	10	2	11	12	4	8	45	60	18	2	10	49	7	56	75	332	9	854	30	3	2054
1871111	Acinetobacter defluvii	species	8	2	1	7	4	2	3	15	0	2	3	1	15	0	3	6	0	5	2	7	2	3	0	1	1	0	2	0	0	0	3	7	0	15	1	1	90	6	2	0	3	3	16	8	1	9	2	2	1	19	5	279	4	3	2	4	0	0	6	2	16	12	14	1	0	2	4	6	1	6	18	2	5	3	13	2	7	14	3	45
487316	Acinetobacter soli	species	7	31	56	21	105	50	74	224	3	2	18	10	140	15	21	57	17	28	26	55	19	61	40	40	194	10	75	6	81	4	88	54	2	173	12	89	178	121	2135	1	18	49	141	103	27	36	86	7	48	41	29	983	13	261	46	53	52	8	40	131	25	88	20	11	5	22	25	111	1	47	479	38	83	79	208	59	271	61	36	2522
106649	Acinetobacter guillouiae	species	6	83	58	1	3	0	39	294	0	4	10	2	5	2	29	33	4	9	14	23	18	20	1	10	1	1	13	0	11	6	35	58	0	179	10	49	24	47	43	1	4	24	95	33	0	167	62	5	2	1	6	224	3	13	48	29	6	8	7	173	95	236	7	0	3	16	9	7	1	19	173	4	1	1	152	131	5	1	32	123
52133	Acinetobacter venetianus	species	2	4	7	0	9	2	9	9	2	0	2	0	0	5	5	8	4	7	3	7	8	3	7	4	1	0	16	0	30	1	8	18	0	5	5	0	24	9	2	3	4	6	2	5	9	9	8	3	15	3	30	379	4	5	14	14	4	0	13	3	2	6	1	3	0	23	5	3	0	6	6	9	2	3	10	0	26	837	11	138
1197884	Acinetobacter venetianus VE-C3	strain	4	18	6	2	30	0	20	17	4	0	10	0	9	5	6	6	8	20	7	19	4	13	3	10	2	5	19	0	122	0	14	23	0	36	5	2	45	8	6	1	12	9	7	9	3	17	16	3	27	14	8	117	1	4	36	11	1	0	10	11	2	45	6	3	1	36	8	31	3	7	20	25	8	2	49	20	100	97	17	120
3151487	Acinetobacter thermotolerans	species	5	15	9	5	21	1	25	94	1	5	8	1	22	2	4	14	5	26	42	34	4	7	3	2	0	3	14	1	14	5	10	26	0	54	6	23	21	22	25	1	0	19	64	54	2	7	33	0	3	11	11	267	5	14	23	24	5	3	10	7	11	36	6	0	7	5	10	36	3	11	148	10	5	8	38	23	129	77	20	40
465797	Acinetobacter septicus	species	5	19	17	3	10	2	16	62	0	0	1	2	6	3	0	16	5	10	11	9	2	15	7	3	2	0	11	1	6	1	29	17	0	37	4	2	8	8	2	2	7	12	15	21	2	12	21	1	7	6	3	119	0	7	55	9	3	3	7	8	20	27	8	7	1	1	7	7	2	9	79	4	6	0	51	17	15	1	8	46
40216	Acinetobacter radioresistens	species	3	7	6	2	12	1	21	76	0	0	3	0	7	1	6	14	5	4	8	29	2	13	1	8	1	1	12	1	43	1	33	20	1	67	2	8	3	32	2	1	2	8	35	13	2	28	11	2	0	5	11	670	3	11	33	13	5	32	8	22	35	95	4	2	1	9	3	12	0	9	40	3	12	6	49	14	34	90	11	84
70346	Acinetobacter variabilis	species	2	8	17	10	7	0	12	77	0	0	6	1	39	1	2	4	2	10	11	12	4	21	4	4	1	9	4	0	10	2	30	25	0	73	15	19	15	15	164	0	1	6	44	44	4	29	19	4	5	6	22	1300	6	22	17	14	7	11	11	5	16	42	7	3	2	3	11	14	1	1	152	6	15	10	34	11	42	465	5	44
280145	Acinetobacter colistiniresistens	species	2	9	18	5	29	1	6	79	2	0	0	1	9	7	3	7	10	2	4	10	2	0	7	2	0	0	11	1	8	0	2	13	0	5	3	0	37	7	0	0	3	3	10	4	42	7	21	0	31	25	1	72	5	1	1	59	15	0	14	2	7	8	4	0	2	6	5	2	1	0	69	16	7	2	7	1	29	1	1	11
1604696	Faucicola	genus	613	1290	31	66	4418	11	678	70	0	4	183	4	694	12	102	325	34	55	105	249	66	957	23	86	21	13	340	1	502	12	227	1253	3	144	97	13	3140	1348	172	10	23	155	192	11	87	95	47	8	26	134	58	102	68	70	160	317	32	6	88	147	76	1287	637	13	57	688	60	500	29	143	57	275	126	27	530	365	4700	12	125	277
34062	Faucicola osloensis	species	9480	21212	576	1542	57580	203	9985	1318	79	93	1916	116	11177	269	1701	5066	622	1034	1749	4328	875	13642	277	1074	606	185	4857	136	2877	299	3791	15356	97	3192	1440	395	46571	17055	4823	102	321	2508	2855	278	1673	1166	869	286	806	1961	1061	1963	1085	1272	2864	4560	432	109	2272	1821	1158	19463	2049	327	456	8825	1106	4302	287	1565	1352	3988	2320	351	5775	5567	55396	124	1809	8385
34059	Faucicola atlantae	species	20	25	1	10	133	3	23	9	3	0	4	0	67	4	5	20	3	4	5	16	1	28	2	7	2	1	8	1	3	1	4	28	0	12	3	0	90	15	21	1	0	4	7	5	6	7	5	6	3	19	1	10	14	68	6	7	1	0	15	2	2	33	289	2	17	34	2	144	14	10	4	7	4	1	5	6	134	2	24	33
497	Psychrobacter	genus	153	1341	751	198	329	314	967	3291	558	178	448	365	1055	188	1325	1027	311	2272	3385	8591	327	1225	72	1676	106	180	541	130	156	1490	210	2717	142	9148	1213	3571	678	449	246	202	637	201	530	3221	548	1329	1567	1573	174	230	208	7011	1414	1788	9285	359	1059	75	8105	384	26345	2271	1031	895	286	1210	12664	457	266	257	2595	328	344	192	2471	335442	343	253	1445	7608
196806	unclassified Psychrobacter	no rank	257	1669	2154	379	410	380	1292	9164	2209	665	999	228	1727	574	3157	1398	377	6342	12037	13799	578	3228	161	6362	209	367	1270	280	267	2043	349	4372	418	36123	1286	1242	1705	405	356	235	1370	465	1188	10336	1301	3479	4136	5923	223	270	490	5948	4458	6488	26975	465	3438	186	9644	541	46805	4925	1958	938	500	1477	41634	752	477	516	6501	770	505	264	5354	297923	679	368	3940	11425
3043330	Psychrobacter maritimus	species	36	355	66	81	32	53	281	279	57	35	245	59	407	43	128	112	37	111	195	242	45	90	28	225	44	72	40	36	69	1421	37	2202	17	473	144	333	54	73	100	20	71	25	77	198	32	170	281	114	35	34	67	212	205	105	2753	53	85	17	594	57	14232	245	38	550	29	112	861	45	17	28	168	180	40	22	303	41629	92	54	503	1329
2708350	Psychrobacter sp. WY6	species	8	34	17	19	17	13	24	108	20	2	20	14	105	6	38	26	18	21	16	25	16	20	3	16	17	14	10	6	8	12	10	92	3	60	40	44	24	8	15	9	8	10	10	118	14	33	17	18	10	6	17	91	30	17	83	8	10	3	176	26	325	41	6	26	7	49	132	27	3	15	68	25	13	13	80	26996	16	17	15	1055
2517899	Psychrobacter sp. KH172YL61	species	7	6	4	1	4	0	4	15	10	4	1	0	2	0	4	3	3	24	30	72	1	6	0	13	0	2	3	2	0	0	0	4	2	70	5	4	9	11	0	0	4	0	1	9	1	8	18	3	1	0	2	37	40	4	106	2	4	0	30	0	90	22	8	0	2	3	25	0	1	2	25	2	1	0	2	117	1	2	15	9
3064892	Psychrobacter sp. van23A	species	3	32	19	4	3	4	7	111	17	7	4	3	7	2	40	9	1	97	133	179	5	29	1	74	0	0	13	3	3	31	1	35	5	408	8	14	13	3	2	1	13	10	18	134	6	30	44	81	3	2	3	58	56	78	345	10	39	0	146	4	450	82	21	13	8	23	514	6	9	11	67	1	6	3	51	867	3	2	32	23
1699621	Psychrobacter sp. P11F6	species	3	12	7	7	4	8	10	33	6	1	8	3	25	5	29	13	5	5	9	12	5	7	1	4	1	4	1	2	2	5	4	49	1	21	13	18	6	3	5	4	4	2	3	24	2	13	3	7	7	5	3	22	9	6	26	4	6	1	39	6	183	14	3	10	3	8	32	4	3	4	19	14	11	4	31	6335	4	6	13	261
3414707	Psychrobacter sp. 219-2-C	species	1	14	88	3	10	7	31	367	81	28	25	1	5	20	84	42	4	269	511	641	22	127	4	271	6	7	39	9	4	27	5	27	26	1633	43	6	63	3	1	5	58	16	33	318	56	137	160	253	12	5	12	178	211	313	1235	11	129	9	406	5	1181	237	82	8	16	18	1785	19	18	23	254	5	12	2	135	221	8	14	182	11
3406645	Psychrobacter sp. ER1	species	1	4	0	0	2	1	5	1	0	0	0	1	0	1	2	0	1	2	1	1	1	3	0	1	0	0	0	0	0	3	0	1	0	0	1	4	5	0	0	0	2	0	0	4	1	4	0	4	0	2	1	2	0	4	1	0	1	0	6	0	18	1	0	2	0	2	18	0	1	1	2	1	1	1	2	756	0	1	0	23
2733866	Psychrobacter sp. KCTC 72983	species	1	0	0	0	0	0	3	0	0	0	4	0	0	0	2	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	3	0	1	0	1	15	0	0	0	1	0	0	1	0	0	0	1	1	0	1	13	0	3	6	1	1	0	3	3	5	0	5	0	0	1	25	1	0	2	0	0	0	0	2	92	18	0	0	7
1699624	Psychrobacter sp. P11G5	species	1	0	2	1	3	0	6	5	0	0	3	4	1	0	13	2	0	12	10	12	1	15	0	23	1	1	5	0	0	11	0	7	0	26	10	3	11	1	1	0	1	0	2	6	0	2	5	12	0	2	0	32	4	19	11	1	0	1	63	0	32	9	1	3	0	20	42	1	0	0	10	2	0	0	2	112	14	0	4	1
861445	Psychrobacter sanguinis	species	42	144	31	61	122	22	41	1521	135	39	104	28	248	21	235	71	42	36	49	94	67	1700	16	48	27	58	22	58	31	11	20	93	8	162	29	7244	66	42	105	13	79	26	195	1427	77	44	67	513	9	83	68	29923	99	379	202	52	37	53	209	186	380	197	2547	34	315	2070	11846	201	420	58	109	116	223	33	32	111	32	39	107	2766
256326	Psychrobacter arenosus	species	2	1	0	0	0	0	1	2	2	0	0	0	0	1	1	0	1	7	0	6	1	1	0	8	0	0	2	0	1	0	0	4	0	5	1	2	1	1	1	0	3	0	1	1	0	0	1	0	0	2	1	0	0	1	31	0	3	0	4	0	27	17	0	0	0	30	11	0	0	0	1	0	1	0	0	95	0	0	0	12
475	Moraxella	genus	16	5	3	78	8	5	3	5	2	1	8	8	3428	7	8	3	1	7	6	3	3	11	2	9	4	7	1899	13	12	5	5	164	1	5	6	2	11	15	13	4	6	2	25	380	9	17	9	7	4	20	104	160	9	4514	16	11	2	3	39	4	5	11	5498	5	289	225	129	1621	29	5	7	46	28	3	3	5	9	5	7	4
2685852	unclassified Moraxella	no rank	2	1	0	81	14	2	0	0	0	1	1	0	334	0	0	1	0	6	4	6	1	11	0	0	0	0	31	1	1	2	1	40	1	1	0	1	11	1	0	1	0	0	0	1	2	0	1	1	2	24	3	0	0	9	25	12	1	0	52	0	0	6	45	1	4	391	2	38	3	0	0	46	36	0	0	1	3	0	0	1
29433	Moraxella ovis	species	1	0	0	2	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	22	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
91347	Enterobacterales	order	5525	2742	5409	13158	6689	3765	4774	8320	756	347	12660	12365	6651	2720	4956	3126	7446	3904	11569	9115	11838	10496	5949	8033	31225	819	3932	1034	2549	770	1496	6805	387	15314	1120	6269	8347	2355	107744	242	2467	2212	3302	19487	7691	3438	7251	2054	11214	14603	16970	61775	3376	10799	10871	3623	4309	22261	5224	4171	3402	5676	12745	4219	2478	5254	4917	16809	2266	24278	5579	8509	7222	12551	9161	5032	25852	1594	18737	50162
543	Enterobacteriaceae	family	11164	5718	17021	26123	13295	11982	12754	13945	1966	767	26172	54105	17446	9278	10445	7762	14198	12186	23584	29496	20594	22483	22936	16055	90506	2189	12709	3822	3633	2465	3085	17326	1427	21761	3603	20891	21099	5643	44544	555	7803	8654	11694	52737	26049	6847	20283	5075	23984	26862	73112	134855	10024	28492	31214	14062	11414	49610	21184	6379	1489	14184	27985	8038	5143	9606	12835	27234	5270	38447	14875	20606	18654	44141	4272	9523	62965	3852	41283	141385
547	Enterobacter	genus	3484	783	1122	8970	4653	1217	733	346	168	64	2194	1815	3059	654	1334	990	2739	840	1355	1731	1848	6423	1848	1042	10887	394	1882	195	357	139	663	1119	147	1320	364	2267	4969	645	7440	79	672	619	687	2097	1645	554	1449	162	4804	7605	2595	72661	984	7727	1453	839	937	6026	1193	1484	83	1397	5277	1673	567	2010	796	4827	1028	2142	797	5254	3055	3923	299	1894	11880	839	3681	38985
354276	Enterobacter cloacae complex	species group	93	23	39	768	105	90	16	11	5	1	140	40	287	27	61	20	129	20	41	53	48	286	99	45	870	26	69	19	12	11	8	36	3	50	5	278	266	23	338	1	14	15	12	85	129	31	78	6	305	443	287	2339	29	230	75	28	30	145	69	38	5	47	271	42	32	58	28	203	24	226	8	222	191	163	13	46	522	45	114	1297
61645	Enterobacter asburiae	species	45	2	2	45	46	7	2	3	1	2	25	5	3	2	8	11	15	2	7	3	22	42	6	4	8	2	11	1	6	2	4	6	0	26	5	3	45	6	21	0	6	3	2	2	5	4	8	1	21	35	7	78	3	13	8	7	1	15	10	6	0	21	52	8	3	38	4	67	16	12	3	20	10	16	1	13	74	1	21	51
1812935	Enterobacter roggenkampii	species	34	19	11	176	82	41	13	2	5	1	38	10	80	19	22	9	70	6	13	6	20	73	29	26	424	12	23	5	5	1	1	11	2	23	5	54	82	10	99	0	7	14	4	50	74	9	22	0	162	241	48	491	17	72	26	8	5	13	14	8	3	46	71	16	8	11	21	48	11	19	9	102	66	74	2	10	194	7	71	1092
550	Enterobacter cloacae	species	28	2	13	423	23	36	5	0	0	2	55	13	149	5	15	5	62	12	11	13	9	134	50	22	379	11	51	1	5	4	13	11	0	11	5	128	129	4	127	3	2	2	6	25	52	17	58	2	123	320	149	579	4	53	21	12	3	16	42	8	1	5	126	3	12	21	10	74	5	129	1	84	112	71	11	12	171	15	29	416
158836	Enterobacter hormaechei	species	11	1	8	43	15	11	7	9	0	0	6	18	6	5	4	10	18	8	17	20	9	20	14	3	10	1	7	1	0	1	3	8	0	4	2	19	13	4	67	0	5	3	6	20	9	4	12	1	14	19	15	1462	13	82	22	3	10	39	10	2	1	4	23	4	7	10	5	9	1	21	9	50	26	22	5	4	24	10	14	127
1296536	Enterobacter hormaechei subsp. xiangfangensis	subspecies	1	0	1	1	0	14	0	0	0	0	0	0	0	0	0	0	1	2	2	1	0	0	2	0	25	0	0	0	0	1	0	5	0	0	1	5	2	1	11	0	0	0	0	2	0	0	19	2	0	1	7	19	1	13	2	0	0	2	0	0	0	0	7	0	1	1	3	3	0	0	1	1	4	2	0	0	10	6	5	27
208224	Enterobacter kobei	species	11	9	3	22	17	1	9	2	2	0	8	23	6	1	7	6	10	4	34	12	25	36	5	2	17	0	5	2	3	0	1	3	1	22	1	1	16	1	31	1	2	1	6	12	3	0	4	1	13	19	3	26	7	12	14	1	2	6	5	52	2	3	40	4	4	15	4	16	7	13	3	13	4	3	11	21	23	0	44	143
299767	Enterobacter ludwigii	species	5	0	0	5	1	1	0	2	0	1	4	1	1	0	3	0	3	1	4	2	5	5	0	1	5	0	2	2	0	0	1	2	0	4	1	1	4	1	12	0	0	0	0	2	0	0	6	0	5	15	2	28	0	5	0	0	0	0	0	1	0	1	1	0	0	5	1	0	1	1	1	4	0	0	1	1	2	0	6	12
2071710	Enterobacter sichuanensis	species	3	0	0	19	3	4	0	1	0	1	2	0	5	0	3	0	7	0	1	1	0	2	0	0	38	0	1	0	0	0	1	2	0	0	0	23	6	3	5	0	0	0	0	7	2	0	0	0	16	27	1	8	2	1	0	0	0	0	0	1	0	1	13	1	1	1	2	8	1	7	1	4	10	2	0	17	18	1	0	47
69218	Enterobacter cancerogenus	species	1	0	1	2	1	1	1	0	0	0	2	0	1	0	1	0	1	1	0	1	3	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	5	1	21	0	1	0	0	0	0	0	0	0	0	1	3	20	0	1	3	1	0	0	0	1	1	0	1	0	0	1	2	2	0	1	2	3	1	2	0	0	1	0	1	13
885040	Enterobacter soli	species	50	0	0	1	2	1	1	0	0	0	0	1	2	0	0	0	8	0	1	0	0	2	0	2	3	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	3	0	1	0	0	0	0	0	4	0	2	0	0	0	0	0	2	0	0	5	1	6	4	2	1	0	2	31	2	2	0	0	1	2	0	1	19
2608935	unclassified Enterobacter	no rank	1	0	0	0	3	0	0	0	0	0	1	0	2	1	2	4	1	0	0	0	0	2	3	0	4	0	0	0	0	0	0	0	0	2	1	1	1	1	1	0	0	1	1	2	2	0	0	0	4	3	2	2	0	2	1	6	1	1	0	1	0	0	1	0	0	1	0	0	0	2	1	0	0	1	0	0	1	0	3	21
2742676	Enterobacter sp. RHBSTW-00994	species	9	7	1	1	12	0	4	0	0	8	88	18	1	3	9	230	50	1	3	2	15	28	1	12	0	0	2	5	0	1	0	5	1	3	0	0	23	2	0	0	1	4	5	51	0	0	3	1	1	3	17	1	6	14	4	1	3	2	1	43	0	6	19	12	8	92	19	20	10	71	5	1	0	15	12	0	2	0	51	2
2742639	Enterobacter sp. RHBSTW-00175	species	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0
3116478	Enterobacter sp. ECC-019	species	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5
3376155	Enterobacter sp. BNK-18	species	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2831890	Enterobacter sp. JBIWA003	species	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
539813	Enterobacter mori	species	11	0	0	4	1	0	0	0	0	0	4	0	0	0	0	0	0	1	0	1	5	19	1	1	4	0	4	0	1	0	1	2	0	2	1	3	8	3	21	0	1	0	1	2	1	0	0	1	3	0	3	15	2	27	2	0	0	12	2	0	0	0	14	1	2	1	3	14	1	0	0	12	4	7	1	0	9	0	7	140
3142537	Enterobacter adelaidei	species	3	0	0	16	9	1	0	0	0	0	0	0	1	0	1	1	15	0	0	0	2	0	4	0	70	0	0	2	0	1	1	1	0	1	0	1	3	0	4	1	1	0	0	0	0	0	1	0	50	35	0	9	1	1	0	0	0	0	0	2	0	0	19	1	0	22	0	23	1	4	0	2	2	0	0	0	4	0	2	163
