taxonomy_id	name	rank	ISR.29_ERR1713366_db6.diamond	HUN.61_ERR1713361_db6.diamond	HRV.68_ERR1713360_db6.diamond	FIN.25_ERR1713356_db6.diamond	IRN.12_ERR1713364_db6.diamond	ISL.28_ERR1713365_db6.diamond	GEO.59_ERR1713357_db6.diamond	IRL.69_ERR1713363_db6.diamond	IND.11_ERR1713362_db6.diamond	GHA.4_ERR1713358_db6.diamond
2689614	Steroidobacteraceae	family	39	693	141	190	74	108	32	262	424	13862
2894511	Epilithonimonas sp.	species	204	34	523	1072	4932	1036	1135	2076	606	159
2094020	Trichococcus shcherbakoviae	species	254	253	2917	4231	68	1093	557	3223	81	99
3397862	Anaerorudis cellulosivorans	species	23	126	56	152	167	73	15	37	587	11158
210	Helicobacter pylori	species	287	76	272	616	929	120	50	676	300	94
41297	Sphingomonadaceae	family	301	396	510	2433	1000	3983	479	1926	4871	1385
186817	Bacillaceae	family	629	716	1824	2805	7510	1451	284	1673	4294	7066
3438825	Candidatus Avoscillospira sp. LCP25S3_F1	species	53	55	96	614	244	203	32	441	1060	438
203682	Planctomycetota	phylum	99	524	164	280	186	200	48	193	1417	12890
1852381	Duodenibacillus massiliensis	species	30	15	56	76	366	47	38	170	560	38
2212460	Propionivibrio sp.	species	747	1563	22023	26320	26237	7709	1336	5795	31878	40606
165187	uncultured Bifidobacterium sp.	species	192	62	161	434	646	77	45	312	6020	216
642	Aeromonas	genus	2297	3810	22831	29124	57688	73315	141814	60109	57497	2527
33042	Coprococcus	genus	2668	1016	1750	4634	3472	3806	399	12168	7358	399
2562824	Pontibacter pamirensis	species	2	4	1	2	3	2	8	3	10	38
2601181	Acinetobacter sp. YH16032	species	6	0	27	28	18	13	11	111	1	2
2302956	Faecalibacterium sp. AF27-11BH	species	64	21	19	105	145	14	3	85	56	3
2293024	Clostridium sp. AM22-11AC	species	244	221	295	288	792	374	77	1204	1794	56
85015	Nocardioidaceae	family	1007	422	1124	2429	847	876	91	717	1563	1753
2137577	Ellagibacter	genus	108	103	306	1277	157	177	79	956	656	140
2773926	Phocaeicola sp.	species	95	76	167	486	473	293	38	502	1322	469
1400860	Candidatus Contendibacter odensensis	species	230	329	892	618	531	172	236	472	3029	11925
2640670	unclassified Phenylobacterium	no rank	344	810	2188	4778	2857	956	489	19499	1366	990
869394	Lacihabitans soyangensis	species	10	5	36	36	35	119	71	94	38	33
682522	Ilumatobacter	genus	76	858	258	802	83	49	24	596	205	332
358220	Acidovorax sp. KKS102	species	20	74	781	881	1163	1105	203	640	191	402
83451	Archangium violaceum	species	2	11	11	19	21	69	3	9	85	289
437897	Megamonas funiformis	species	499	364	680	1197	2879	223	108	1417	5355	253
673372	Vibrio casei	species	46	7	17	18	252	3	3	58	18	3
1960826	Acinetobacter sp. MF4640	species	3	3	35	2	57	50	205	262	4	4
1623	Ligilactobacillus ruminis	species	418	48	52	180	471	61	39	319	5776	77
3387403	Acinetobacter sp. TY2	species	35	7	612	260	78	249	1459	7431	18	20
1852363	Beduinella massiliensis	species	369	590	816	2985	1572	564	142	3156	2785	13694
1965302	Romboutsia sp.	species	680	76	1819	972	2460	402	161	1708	841	594
2801997	Prevotella herbatica	species	102	101	158	401	200	206	32	293	25427	708
219574	Pseudomonas proteolytica	species	60	50	143	68	157	26	1016	172	2532	45
83770	Succinivibrio	genus	753	99	379	580	6331	332	469	753	11658	481
48463	Prosthecobacter	genus	533	658	499	693	339	310	118	977	647	5006
577310	Parasutterella	genus	673	621	2018	4207	8234	855	618	7213	14601	186
78120	Succinispira mobilis	species	607	210	3606	1459	4194	458	172	1160	2516	1868
1907725	Limnohabitans sp.	species	60	112	852	850	968	1437	528	1180	1264	917
1683	Bifidobacterium angulatum	species	153	7	29	109	61	18	12	328	436	13
1297617	Intestinimonas butyriciproducens	species	56	31	84	325	269	136	19	322	532	181
165696	Novosphingobium	genus	289	720	1536	2632	3693	23633	2914	2195	6166	5263
3028117	Cyanophyceae	class	302	630	723	973	1270	733	275	1218	5148	15916
165697	Sphingopyxis	genus	1252	2975	9100	18777	6573	7205	1462	43752	19400	2473
2974253	Segatella sp.	species	1353	291	1591	2091	5190	612	268	5296	6895	314
194924	Desulfovibrionaceae	family	1449	1224	5416	15678	7513	1719	638	5608	71517	36691
904	Acidaminococcus	genus	614	325	1092	1828	622	349	123	1188	8779	1332
1307763	Kiritimatiella glycovorans	species	60	376	182	160	170	96	48	73	882	10836
2867239	Qipengyuania proteolytica	species	1	0	0	1	0	0	0	2	6	2
84998	Coriobacteriia	class	2118	1552	3441	10359	2407	3691	512	15871	27572	5714
136	Spirochaetales	order	105	3581	522	1062	660	534	87	266	25003	5879
3374258	Citrobacter freundii complex sp. 2024EL-00216	species	6	3	11	9	86	33	15	81	2	2
40323	Stenotrophomonas	genus	784	1665	6260	10394	15941	5196	15030	60146	8619	9020
244366	Klebsiella variicola	species	70	13	151	324	431	100	229	498	1180	126
2293560	Caldilinea sp.	species	249	1131	197	537	81	286	46	89	502	5275
2053492	Accumulibacter sp.	species	404	940	1949	2103	2476	1580	413	1201	5153	4546
2764712	Lentihominibacter faecis	species	100	52	166	496	178	153	19	966	420	110
2981655	Gallintestinimicrobium sp.	species	907	200	526	1753	1115	302	107	3047	907	107
1046	Chromatiaceae	family	98	408	530	396	351	411	152	519	1597	18387
1852365	Fusobacterium massiliense	species	3	0	12	23	8	6	0	8	27	3
3158780	Ruminococcus sp. YE282	species	19	13	61	84	46	18	3	103	164	79
1981510	Monoglobus pectinilyticus	species	210	47	339	1037	178	193	50	1189	264	134
255519	Atlantibacter subterraneus	species	89	30	100	268	189	25	3	305	57	19
1716	Corynebacterium	genus	557	319	682	1314	1059	317	81	1303	1665	68845
33951	Acetobacterium	genus	539	1160	5989	20480	850	562	176	848	1459	2345
3118655	Filifactoraceae	family	126	132	736	797	862	48	13	105	96	153
456827	Candidatus Cloacimonas acidaminovorans	species	505	29975	251	317	138	245	144	171	4181	17348
1643826	Eggerthellaceae	family	591	599	1479	5489	755	1129	151	4101	4767	1490
69824	Thomasclavelia cocleata	species	160	99	291	811	392	158	34	543	821	220
361607	Patulibacter	genus	62	13	101	88	7	103	3	23	32	51
1971605	Faecalibacterium sp.	species	953	285	442	2057	2046	369	65	2726	1364	239
72763	Tessaracoccus	genus	305	678	3379	11082	1724	2725	653	3157	1949	27405
1268622	Acidovorax sp. MR-S7	species	26	52	286	499	662	324	76	287	147	336
1578	Lactobacillus	genus	2249	429	1461	7700	2271	1336	249	2451	105857	2642
28113	Bacteroides heparinolyticus	species	33	120	124	159	163	73	20	108	1171	1638
1233114	Azospirillum fermentarium	species	210	1	2	10	10	2	1	2	156	19
1632865	Pirellula sp. SH-Sr6A	species	97	202	267	268	269	34	24	124	250	2055
257708	Roseomonas gilardii	species	14	7	14	54	13	56	11	91	194	49
1150298	Fusicatenibacter saccharivorans	species	96	49	136	477	199	288	18	1211	918	45
2053716	Segatella cerevisiae	species	703	58	124	1214	89	449	10	378	34068	202
84999	Coriobacteriales	order	943	797	1426	4698	1162	1735	240	8230	28647	1043
2809020	Paralysiella testudinis	species	709	572	3752	29699	3037	7141	506	3563	1739	272
504481	Sediminibacterium	genus	89	37	57	137	103	959	25	88	1507	151
2684926	unclassified Acidovorax	no rank	2729	12224	268368	159040	51542	104322	68528	268348	5256	9087
2974251	Segatella	genus	4557	1926	2399	4300	15158	4925	2424	15031	118484	1838
282669	Psychrobacter cibarius	species	7	7	40	84	40	9	10	399	7	12
69578	Cryobacterium	genus	2	10	42	59	6	21	5	72	41	121
2202339	Chitinophaga varians	species	1	0	1	4	2	5	1	1	7	19
57479	Microvirgula	genus	18	9	30	103	97	59	6	181	1343	37
2957203	Salinilacustrithrix flava	species	14	33	14	133	11	10	1	20	23	75
69277	Phyllobacteriaceae	family	372	478	729	2365	876	477	77	2047	1711	757
544448	Mycoplasmatota	phylum	35	161	75	63	57	19	11	63	210	82
2664178	Promineifilum sp.	species	695	2061	97	255	195	223	15	46	325	3750
35832	Bilophila	genus	579	393	1139	5097	1973	802	428	6770	15048	1179
1507449	Vogesella amnigena	species	1	0	16	3	4	4	4	5	202	41
32067	Leptotrichia	genus	1800	957	26923	29816	27086	3904	777	6066	1337	763
2768738	Spartinivicinus	genus	5	1	23	15	17	2	0	8	31	34
482	Neisseria	genus	1317	618	4752	6142	34640	837	559	4546	2644	745
45656	Desulfonema limicola	species	7	42	31	27	31	32	6	30	277	866
2704656	unclassified Bulleidia	no rank	194	84	148	446	259	173	40	892	2053	270
196869	unclassified Flavobacterium	no rank	525	767	11522	6702	7308	54538	98816	39529	1648	2534
684065	Algoriella xinjiangensis	species	27	8	96	1695	1291	152	551	4478	24	16
2820280	Sphingosinicellaceae	family	279	489	1369	9324	1022	1004	244	4059	9973	18417
189775	Thermomicrobia	class	8	23	26	34	28	15	2	13	114	366
3159764	Salmonella sp. SAL03626	species	21	0	0	0	2	9	0	2	1	0
35761	Nocardioides sp.	species	166	117	206	417	378	96	22	150	444	723
213115	Desulfovibrionales	order	353	439	2051	5461	2475	749	258	1018	15255	27391
28128	Prevotella corporis	species	220	140	271	474	1538	43	39	439	593	42
1473580	Defluviitalea phaphyphila	species	8	17	31	68	50	30	11	36	228	98
84993	Acidimicrobiales	order	842	2646	594	2399	248	354	98	1231	997	1029
2136183	Acinetobacter sichuanensis	species	13	7	145	62	128	178	279	725	5	11
472	Acinetobacter sp.	species	389	326	3030	1363	3779	3703	14034	12606	2507	950
28198	Aliarcobacter cryaerophilus	species	1101	8837	16426	6734	21147	2217	417	6392	14063	2364
1689265	uncultured Intestinimonas sp.	species	10	14	19	94	38	39	3	59	175	161
1735	Holdemanella biformis	species	777	200	434	996	1591	352	179	1684	2563	241
171	Leptospira	genus	113	393	162	105	250	147	63	162	4266	1242
2024979	Bacteriovoracales	order	125	179	1379	514	2111	1658	163	1082	3606	416
172900	Victivallis	genus	87	407	455	374	764	268	126	798	10601	9464
31983	Helcococcus	genus	214	20	20	46	29	29	1	45	44	73
2822760	Rhodoferax sp. PAMC 29310	species	35	44	2328	1827	58	6363	188	11318	60	58
2800788	Erythrobacter/Porphyrobacter group	no rank	79	491	1241	136	931	553	290	4050	594	3126
1246981	Tolypothrix bouteillei	species	244	267	1942	2521	1691	3419	2788	4254	3760	1650
1278212	Arcobacter suis	species	112	372	3882	813	265	568	628	1518	500	73
343874	Empedobacter falsenii	species	117	30	155	998	3162	486	207	1189	181	59
673273	uncultured Anaeromusa sp.	species	21	19	164	186	122	41	21	54	9010	165
1279	Staphylococcus	genus	229	46	137	203	191	61	54	273	295	225
2763661	Bianquea renquensis	species	17	64	46	188	87	131	16	144	305	1419
2051956	Methylotenera sp.	species	58	395	215	363	349	412	224	269	335	281
92487	Thiothrix eikelboomii	species	493	15	469	118	158	178	248	61	62	50
830	Butyrivibrio	genus	943	446	1056	2273	518	350	157	609	27928	1165
291645	Bacteroides nordii	species	1718	602	3641	8026	6652	537	232	7358	2551	509
259322	uncultured Chryseobacterium sp.	species	297	64	666	799	5786	877	570	1196	682	338
165186	uncultured Ruminococcus sp.	species	103	116	173	458	502	198	27	449	982	658
1306	Streptococcus sp.	species	645	776	1634	14321	56087	771	319	420	3703	531
2746961	Streptomyces caniscabiei	species	223	232	1343	1883	465	572	111	1126	4407	2027
85023	Microbacteriaceae	family	1288	2006	9422	12207	4472	3542	1445	19120	5952	10443
1872421	Akkermansia sp.	species	486	165	322	1188	638	163	52	1138	827	183
626940	Phascolarctobacterium succinatutens	species	562	157	383	683	1551	288	207	3882	1678	346
28056	Micromonosporaceae	family	29	116	93	190	114	74	20	160	418	1431
2815781	Waltera	genus	20	47	95	555	177	205	16	664	1084	57
396323	Acinetobacter brisouii	species	33	14	317	179	460	446	768	3221	212	48
909930	Acidaminococcaceae	family	973	641	4662	3962	2263	616	441	3784	19915	5025
239	Flavobacterium sp.	species	2341	2847	29140	26383	35474	55002	107360	100150	10440	7663
1965333	Prosthecobacter sp.	species	601	908	598	726	340	404	145	715	1126	9988
188913	Cetobacterium somerae	species	1191	289	1705	3892	5702	241	183	4491	1142	107
327159	Candidatus Accumulibacter	genus	238	558	1008	1152	657	827	814	738	1984	2143
958	Bdellovibrio	genus	455	1000	2145	3122	8447	5625	397	2440	2431	1465
448181	Ciceribacter selenitireducens	species	4	16	113	91	26	38	2	178	6	302
196159	unclassified Sphingomonas	no rank	107	50	148	690	262	377	62	509	1046	575
2639466	unclassified Butyrivibrio	no rank	250	163	288	628	240	120	52	195	6251	1016
1930784	Aurantimicrobium sp.	species	582	296	1714	1927	34019	649	225	2237	786	247
3064523	Antiquaquibacter soli	species	20	15	33	57	15	14	3	42	30	69
3350256	Comamonas trifloxystrobinivorans	species	1100	90	581	965	13326	848	315	1623	1411	217
2935520	Faecalibacterium hattorii	species	162	16	34	224	212	28	7	193	142	10
1226324	Blautia sp. KLE 1732	species	1	0	3	3	1	1	1	11	7	1
42054	Chromohalobacter	genus	147	3	7	12	134	7	7	34	20	41
1871029	Intestinibacillus massiliensis	species	19	10	20	65	25	14	3	22	287	82
2518605	Segatella hominis	species	486	107	195	654	2682	356	174	772	4312	513
3081231	Ottowia sp. SB7-C50	species	23	91	311	836	314	234	48	210	272	547
561720	Dethiosulfovibrio salsuginis	species	3	29	28	38	24	2	7	9	153	473
3085775	Priestia sp. SIMBA_032	species	226	199	1237	2010	1540	2293	1998	2966	3622	1353
335928	Xanthobacteraceae	family	215	41	106	272	209	126	12	355	1033	196
41949	Candidatus Neomicrothrix	genus	1948	11459	213	1064	164	444	102	320	261	346
1872524	Anaerorhabdus sp.	species	539	147	840	1362	363	193	142	886	717	465
1912877	Arcobacter caeni	species	99	409	4308	4632	128	813	82	2377	286	47
86956	Pectinatus cerevisiiphilus	species	27	5	19	124	28	24	2	265	2017	60
13687	Sphingomonas	genus	831	373	698	5314	1133	3730	281	4043	10139	2676
1386	Bacillus	genus	168	173	601	920	1225	219	87	757	1191	838
3381663	Candidatus Clostridium eludens	species	1	3	6	24	11	1	0	3	78	44
261933	Pleomorphomonas	genus	267	356	2467	37924	3962	498	148	3814	5863	316
690879	Terrimicrobium sacchariphilum	species	228	146	536	1124	282	197	84	552	1946	2593
80865	Delftia	genus	142	286	1734	2038	2336	1575	1285	4553	652	514
2008795	Azonexaceae	family	474	3000	10452	4940	6853	24868	2004	13101	60208	54209
95486	Burkholderia cenocepacia	species	48	22	223	243	295	290	353	361	199	198
906	Megasphaera	genus	1801	538	1579	5921	4978	984	1005	7418	72562	1082
2815818	Sodaliphilus sp.	species	13	20	49	77	76	99	136	109	1828	300
76892	Caulobacteraceae	family	733	1230	3580	6949	4526	2439	861	18253	5354	2805
1648491	Aquihabitans	genus	379	548	404	733	96	103	71	279	235	587
1155385	Proteiniclasticum	genus	159	613	2891	10262	535	272	482	1173	860	14292
2984140	Campylobacter sp. CS_ED1	species	975	46	225	255	4691	32	94	992	26	33
165185	uncultured Eubacterium sp.	species	324	373	501	1867	2222	463	101	1501	1635	1308
1313	Streptococcus pneumoniae	species	128	183	285	451	556	76	27	327	309	118
119060	Burkholderiaceae	family	950	1082	49402	78845	27646	47979	102317	11679	45632	10391
157692	Pseudoleptotrichia goodfellowii	species	159	68	2210	2510	1972	324	45	423	93	49
2626865	unclassified Achromobacter	no rank	232	12	42	39	42	43	10	67	172	23
2665504	Clostridium chrysemydis	species	11	10	23	23	129	3	1	10	48	20
203492	Fusobacteriaceae	family	302	945	2724	2288	1773	486	103	1217	14396	330
66852	Methanobrevibacter sp.	species	110	140	122	199	286	57	25	144	1033	485
146940	Azonexus fungiphilus	species	220	37	173	157	596	276	72	57	921	877
1512	[Clostridium] symbiosum	species	74	63	142	222	256	120	22	308	1093	188
600628	Dongia soli	species	66	3	10	0	3	0	1	4	29	26
570	Klebsiella	genus	748	314	1248	9009	2389	1692	522	4887	27241	713
415000	Opitutales	order	21	124	421	137	83	101	17	92	1157	1430
206389	Rhodocyclales	order	632	2758	15528	14730	13919	15923	2731	12638	60009	97185
209880	Allisonella histaminiformans	species	42	12	29	43	131	8	9	53	258	21
563835	Chitinophagaceae	family	1035	4854	2557	13446	2986	10320	2201	7207	15816	17989
1257	Peptostreptococcus	genus	44	22	19	71	60	18	10	51	108	979
2576037	Arcobacter arenosus	species	10	31	100	49	78	11	5	49	89	12
2638500	unclassified Comamonas	no rank	43	46	486	644	773	1653	502	2093	193	249
712	Pasteurellaceae	family	614	345	1973	3969	31420	927	610	3432	6110	748
1144682	Prosthecobacter algae	species	22	22	25	36	32	38	5	98	34	250
306	Pseudomonas sp.	species	883	781	11251	5084	5711	6045	72918	32430	1243	1080
2570193	Dechloromonas sp. H13	species	32	312	366	346	212	663	94	470	1771	508
1905344	Ruthenibacterium	genus	572	668	2218	4300	1900	777	116	4906	5827	811
2048138	Agathobaculum sp.	species	160	114	196	654	616	241	57	937	1108	495
528191	Paenibacillus xylanexedens	species	60	51	315	421	380	679	598	855	910	340
963	Herbaspirillum	genus	10	11	124	132	126	139	139	169	469	119
1860101	Candidatus Propionivibrio aalborgensis	species	14	46	293	349	229	142	19	134	407	218
2872701	Thermomonas beijingensis	species	16	15	31	117	25	31	4	46	46	51
2698682	Solilutibacter oculi	species	71	99	392	2004	311	915	55	423	1392	904
1911550	Raineyella sp.	species	3	1	13	44	7	10	9	12	136	420
909656	Phocaeicola	genus	780	1060	2476	4713	5217	8418	971	9430	67196	1674
2094151	Paramuribaculum intestinale	species	11	19	47	108	146	76	22	39	244	306
3120395	Acetobacterales	order	525	1639	5500	10960	4025	5671	683	6016	13051	81695
3073581	Hominenteromicrobium sp.	species	614	424	803	3206	2523	925	215	4168	3367	1270
2638335	unclassified Prevotella	no rank	27	47	25	64	85	50	9	47	2645	850
34072	Variovorax	genus	315	310	2633	4910	2704	5937	2701	14646	1038	904
861445	Psychrobacter sanguinis	species	161	36	154	159	422	178	80	476	81	239
296	Pseudomonas fragi	species	78	12	74	215	118	185	3545	191	142	122
2049031	Lachnospira sp.	species	65	29	130	241	497	54	12	277	1008	55
47420	Hydrogenophaga	genus	183	502	4319	5400	5486	29172	72543	11495	2363	3627
2377	Sporomusa termitida	species	9	10	52	68	24	8	4	14	258	201
53	Nannocystis	genus	68	101	212	97	82	159	164	156	255	750
2053619	Succinivibrio sp.	species	70	15	45	53	516	34	33	114	768	38
2697007	Winogradskyella wichelsiae	species	3	1	9	9	11	19	10	8	7	12
1432052	Eisenbergiella tayi	species	352	213	627	1374	518	236	87	1690	1226	515
2608915	unclassified Akkermansia	no rank	181	50	140	400	130	69	9	215	260	231
1871050	Bosea sp. (in: a-proteobacteria)	species	76	196	515	705	565	158	78	1126	973	1563
28220	Brachymonas denitrificans	species	528	252	1668	14930	6051	1262	2339	1075	47360	269487
323413	Dokdonella	genus	353	419	822	6695	440	1212	118	2493	3841	632
67575	Rheinheimera	genus	146	254	1387	118	1170	998	245	1352	303	227
3049108	Danxiaibacter flavus	species	5	15	5	11	16	10	6	5	68	112
2126983	Acinetobacter stercoris	species	24	6	112	52	94	22	94	556	2	6
1665687	Oleiagrimonas citrea	species	1	0	1	4	6	1	4	11	2	3
3073571	Hominilimicola sp.	species	751	128	315	1225	735	195	60	1904	955	135
2813565	Pseudomonas sp. 74_A	species	195	4	24	68	904	18	17	82	11	3
28050	Lachnospira	genus	1165	780	1998	7673	9889	2651	370	10458	31692	456
180311	Hespellia stercorisuis	species	31	31	74	141	52	20	6	175	1456	269
379	Rhizobium	genus	93	78	356	761	529	257	66	1588	538	380
22	Shewanella	genus	181	1344	5080	682	454	288	5657	7244	1515	723
49181	Zoogloea sp.	species	197	768	2944	1500	2554	3644	8259	4639	11741	4345
49894	Acetomicrobium	genus	160	132	21	162	76	95	11	17	202	695
865	Pectinatus frisingensis	species	202	53	203	1386	438	140	26	716	15048	193
29510	Turneriella parva	species	439	543	115	118	48	194	85	95	1526	162
2691354	Pirellulales	order	135	480	153	464	204	133	49	209	1483	17399
418240	Blautia wexlerae	species	572	352	652	1183	1095	591	83	2448	2401	168
436515	Variovorax boronicumulans	species	14	19	188	260	144	220	162	589	67	77
507	Alcaligenes	genus	114	134	744	1728	1703	335	76	3749	808	388
2022749	Sulfurimonas sp.	species	107	483	1164	995	1165	181	74	553	1995	1879
3346342	Agromyces sp. NPDC058104	species	1	0	5	3	2	1	0	8	1	5
32003	Nitrosomonadales	order	22	280	443	697	615	411	146	402	1424	1222
2840538	Candidatus Avelusimicrobium	genus	27	20	68	81	341	57	35	92	5192	353
31957	Propionibacteriaceae	family	373	864	3012	13814	1734	2464	1202	3668	14143	65417
82115	Rhizobiaceae	family	1264	1941	8869	19658	7469	3189	557	34434	3481	2047
99286	Flavobacterium frigidarium	species	13	21	315	130	69	158	187	252	20	9
354197	Arenimonas malthae	species	12	19	90	28	30	13	7	27	24	1106
