taxonomy_id	name	rank	CAN.22a_ERR1713340_db6.diamond	CAN.22_ERR1713339_db6.diamond	AUS.18a_ERR1713333_db6.diamond	AUS.18_ERR1713332_db6.diamond	AUT.70_ERR1713334_db6.diamond	BWA.19_ERR1713338_db6.diamond	BRA.53_ERR1713336_db6.diamond	BGR.66_ERR1713335_db6.diamond	BRA.53a_ERR1713337_db6.diamond	ALB.17_ERR1713331_db6.diamond	DEU.27_ERR1713348_db6.diamond	CHE.67_ERR1713343_db6.diamond	ECU.14a_ERR1713353_db6.diamond	CAN.22b_ERR1713341_db6.diamond	ESP.75_ERR1713354_db6.diamond	COL.2_ERR1713346_db6.diamond	CIV.13_ERR1713345_db6.diamond	DNK.71_RL_ERR1713351_db6.diamond	CAN.22c_ERR1713342_db6.diamond	ETH.24_ERR1713355_db6.diamond	DNK.71_RA_ERR1713349_db6.diamond	CHN.64_ERR1713344_db6.diamond	CZE.23_ERR1713347_db6.diamond	DNK.71_RD_ERR1713350_db6.diamond	ECU.14_ERR1713352_db6.diamond	ISR.29_ERR1713366_db6.diamond	HUN.61_ERR1713361_db6.diamond	HRV.68_ERR1713360_db6.diamond	FIN.25_ERR1713356_db6.diamond	IRN.12_ERR1713364_db6.diamond	ISL.28_ERR1713365_db6.diamond	GEO.59_ERR1713357_db6.diamond	IRL.69_ERR1713363_db6.diamond	IND.11_ERR1713362_db6.diamond	GHA.4_ERR1713358_db6.diamond	LVA.31_ERR1713373_db6.diamond	MDA.65_ERR1713374_db6.diamond	MLT.63_ERR1713376_db6.diamond	MKD.62_ERR1713375_db6.diamond	KAZ.6_ERR1713368_db6.diamond	KEN.72_ERR1713369_db6.diamond	KHM.21_ERR1713370_db6.diamond	LUX.32_ERR1713372_db6.diamond	LKA.40_ERR1713371_db6.diamond	ITA.30_ERR1713367_db6.diamond	NLD.43_ERR1713379_db6.diamond	MYS.54_ERR1713377_db6.diamond	NGA.50_ERR1713378_db6.diamond	POL.36_ERR1713383_db6.diamond	PER.35_ERR1713385_db6.diamond	NOR.34_ERR1713380_db6.diamond	NPL.33_ERR1713381_db6.diamond	PAK.7_ERR1713384_db6.diamond	SEN.8_ERR1713386_db6.diamond	NZL.56_ERR1713382_db6.diamond	TCD.1_ERR1713393_db6.diamond	SVK.9_ERR1713389_db6.diamond	SGP.52_ERR1713387_db6.diamond	SRB.37_ERR1713388_db6.diamond	SVN.38_ERR1713390_db6.diamond	TUR.46_ERR1713395_db6.diamond	SWE.41a_ERR1713392_db6.diamond	TZA.15_ERR1713396_db6.diamond	SWE.41_ERR1713391_db6.diamond	TGO.44_ERR1713394_db6.diamond	USA.74b_ERR1713399_db6.diamond	USA.74a_ERR1713398_db6.diamond	USA.74d_ERR1713401_db6.diamond	USA.74c_ERR1713400_db6.diamond	USA.74_ERR1713397_db6.diamond	USA.74g_ERR1713404_db6.diamond	USA.74f_ERR1713403_db6.diamond	USA.74e_ERR1713402_db6.diamond	USA.74i_ERR1713406_db6.diamond	USA.74h_ERR1713405_db6.diamond	ZAF.39_ERR1713409_db6.diamond	ZMB.49b_ERR1713411_db6.diamond	ZMB.49_ERR1713410_db6.diamond	XK.60_ERR1713408_db6.diamond	VNM.48_ERR1713407_db6.diamond
157	Treponema	genus	198.0	157.0	353.0	458.0	471.0	1322.0	628.0	392.0	25180.0	3465.0	795.0	190.0	3152.0	843.0	432.0	3830.0	4252.0	999.0	1094.0	8868.0	1444.0	4610.0	1037.0	1750.0	756.0	245.0	1193.0	387.0	1015.0	1283.0	438.0	83.0	450.0	74116.0	2607.0	1029.0	1254.0	1419.0	764.0	2229.0	18132.0	2524.0	1800.0	1628.0	2066.0	1517.0	709.0	2642.0	4322.0	31246.0	741.0	18165.0	42349.0	5178.0	592.0	87.0	1287.0	1062.0	1322.0	2083.0	118.0	980.0	282918.0	1827.0	9904.0	698.0	724.0	1046.0	784.0	12882.0	333.0	280.0	545.0	6436.0	3146.0	1591.0	9196.0	9473.0	8373.0	193.0
171	Leptospira	genus	38.0	16.0	29.0	79.0	454.0	407.0	108.0	155.0	4373.0	286.0	60.0	132.0	1155.0	84.0	171.0	3288.0	434.0	356.0	4289.0	331.0	608.0	21738.0	626.0	285.0	61.0	113.0	393.0	162.0	105.0	250.0	147.0	63.0	162.0	4266.0	1242.0	122.0	205.0	174.0	187.0	477.0	713.0	1818.0	632.0	91.0	2297.0	10146.0	263.0	1053.0	953.0	307.0	129.0	618.0	3988.0	257.0	184.0	7.0	238.0	1206.0	126.0	503.0	72.0	284.0	1538.0	621.0	586.0	2201.0	168.0	309.0	433.0	1625.0	681.0	174.0	223.0	15143.0	899.0	135.0	523.0	924.0	378.0	124.0
179	Leptospirillum	genus	0.0	0.0	0.0	0.0	2.0	8.0	1.0	4.0	30.0	2.0	1.0	4.0	14.0	3.0	3.0	24.0	16.0	11.0	7.0	5.0	14.0	80.0	15.0	2.0	4.0	1.0	1.0	0.0	5.0	0.0	1.0	0.0	1.0	25.0	66.0	4.0	5.0	4.0	1.0	28.0	5.0	51.0	3.0	2.0	22.0	6.0	0.0	26.0	13.0	8.0	0.0	10.0	26.0	3.0	5.0	0.0	3.0	45.0	1.0	10.0	3.0	2.0	5.0	23.0	9.0	16.0	3.0	7.0	7.0	27.0	1.0	9.0	3.0	26.0	17.0	1.0	9.0	0.0	2.0	3.0
187	Aquaspirillum	genus	0.0	1.0	1.0	0.0	1.0	2.0	1.0	37.0	19.0	11.0	0.0	1.0	10.0	2.0	9.0	2.0	2.0	25.0	23.0	2.0	96.0	36.0	3.0	99.0	0.0	0.0	0.0	9.0	1.0	0.0	14.0	0.0	2.0	61.0	2.0	0.0	1.0	1.0	13.0	7.0	2.0	1.0	3.0	1.0	23.0	2.0	1.0	1.0	1.0	1.0	20.0	0.0	2.0	2.0	1.0	1.0	17.0	0.0	0.0	2.0	0.0	6.0	82.0	6.0	10.0	12.0	2.0	9.0	3.0	12.0	1.0	1.0	5.0	20.0	15.0	0.0	12.0	3.0	3.0	1.0
191	Azospirillum	genus	17.0	17.0	111.0	80.0	149.0	396.0	104.0	140.0	1934.0	144.0	53.0	97.0	260.0	109.0	133.0	309.0	394.0	187.0	494.0	213.0	350.0	1304.0	180.0	310.0	50.0	182.0	38.0	88.0	121.0	93.0	89.0	13.0	183.0	1037.0	1200.0	73.0	77.0	173.0	104.0	264.0	364.0	1746.0	333.0	118.0	553.0	100.0	193.0	351.0	245.0	162.0	146.0	175.0	619.0	242.0	89.0	5.0	258.0	438.0	85.0	240.0	277.0	191.0	367.0	313.0	358.0	245.0	85.0	150.0	205.0	1377.0	43.0	86.0	118.0	1343.0	499.0	102.0	307.0	375.0	168.0	5706.0
194	Campylobacter	genus	55.0	121.0	173.0	172.0	467.0	891.0	439.0	747.0	7268.0	898.0	234.0	162.0	500.0	671.0	780.0	557.0	1754.0	652.0	910.0	1861.0	1318.0	935.0	2367.0	1882.0	223.0	134.0	118.0	633.0	587.0	1270.0	101.0	65.0	317.0	1352.0	363.0	497.0	487.0	1161.0	1014.0	2550.0	1637.0	1442.0	735.0	371.0	829.0	186.0	271.0	617.0	1370.0	2285.0	325.0	3964.0	6851.0	1087.0	209.0	9.0	1937.0	550.0	510.0	1555.0	263.0	616.0	3660.0	1044.0	2648.0	354.0	195.0	1243.0	1532.0	1723.0	563.0	303.0	737.0	489.0	3285.0	548.0	1077.0	1131.0	1000.0	154.0
209	Helicobacter	genus	8.0	18.0	21.0	26.0	101.0	134.0	55.0	80.0	1795.0	143.0	33.0	49.0	152.0	76.0	95.0	175.0	133.0	137.0	170.0	292.0	241.0	314.0	321.0	264.0	23.0	31.0	45.0	87.0	102.0	101.0	38.0	9.0	45.0	627.0	253.0	74.0	114.0	186.0	115.0	259.0	201.0	278.0	119.0	38.0	254.0	74.0	53.0	143.0	174.0	710.0	57.0	464.0	1012.0	107.0	38.0	1.0	171.0	116.0	64.0	205.0	27.0	102.0	838.0	174.0	613.0	69.0	42.0	105.0	185.0	228.0	210.0	42.0	73.0	156.0	442.0	111.0	252.0	240.0	132.0	37.0
222	Achromobacter	genus	100.0	432.0	383.0	456.0	1238.0	1447.0	892.0	756.0	939.0	1395.0	414.0	604.0	446.0	802.0	998.0	766.0	1406.0	1020.0	5186.0	2964.0	1760.0	933.0	1034.0	2666.0	2646.0	219.0	106.0	452.0	710.0	736.0	494.0	173.0	2805.0	1886.0	294.0	384.0	328.0	992.0	1239.0	759.0	2457.0	1371.0	2777.0	628.0	1507.0	151.0	597.0	1030.0	902.0	1561.0	612.0	1182.0	2073.0	4719.0	994.0	22.0	1450.0	725.0	828.0	952.0	66887.0	1248.0	871.0	3360.0	2365.0	419.0	653.0	976.0	1205.0	2371.0	353.0	682.0	1079.0	1666.0	3802.0	1171.0	861.0	3600.0	845.0	33842.0
226	Alteromonas	genus	3.0	1.0	10.0	8.0	31.0	37.0	18.0	31.0	83.0	64.0	9.0	12.0	94.0	18.0	18.0	90.0	57.0	39.0	49.0	58.0	61.0	131.0	32.0	58.0	67.0	3.0	5.0	15.0	13.0	58.0	21.0	15.0	52.0	136.0	174.0	7.0	36.0	33.0	19.0	87.0	42.0	107.0	70.0	19.0	99.0	22.0	22.0	39.0	44.0	84.0	42.0	51.0	105.0	104.0	70.0	5.0	79.0	59.0	25.0	54.0	63.0	42.0	89.0	43.0	258.0	36.0	23.0	21.0	28.0	67.0	5.0	37.0	14.0	100.0	78.0	16.0	32.0	32.0	28.0	125.0
234	Brucella	genus	20.0	23.0	34.0	44.0	166.0	255.0	40.0	29.0	96.0	132.0	33.0	38.0	117.0	142.0	297.0	87.0	49.0	47.0	597.0	149.0	96.0	71.0	136.0	110.0	57.0	37.0	21.0	99.0	76.0	359.0	48.0	5.0	563.0	133.0	35.0	27.0	36.0	56.0	90.0	71.0	101.0	135.0	932.0	46.0	102.0	9.0	36.0	164.0	92.0	138.0	48.0	244.0	109.0	267.0	38.0	1.0	128.0	63.0	63.0	193.0	438.0	73.0	49.0	156.0	48.0	29.0	180.0	348.0	124.0	407.0	23.0	47.0	197.0	157.0	277.0	824.0	30.0	112.0	133.0	144.0
237	Flavobacterium	genus	29832.0	41010.0	14157.0	267387.0	515274.0	42832.0	41423.0	1022296.0	43676.0	390539.0	55680.0	185057.0	59535.0	130908.0	192656.0	23340.0	35352.0	368046.0	320703.0	111284.0	923516.0	268747.0	481401.0	764097.0	15205618.0	11027.0	21165.0	349847.0	238782.0	277557.0	1075514.0	1964290.0	1043088.0	29562.0	37843.0	119526.0	202608.0	57011.0	721595.0	1096629.0	67465.0	22765.0	656445.0	16304.0	2807075.0	52220.0	36682.0	27073.0	111352.0	131428.0	1952210.0	95415.0	55246.0	35747.0	6201968.0	4729.0	208062.0	40502.0	448067.0	202588.0	4604925.0	1121202.0	68860.0	932142.0	153362.0	149013.0	144334.0	179927.0	77888.0	208755.0	30796.0	24569.0	108341.0	82529.0	550441.0	107034.0	52256.0	80489.0	467058.0	3363436.0
262	Francisella	genus	3.0	3.0	6.0	15.0	18.0	33.0	16.0	112.0	70.0	89.0	11.0	26.0	39.0	18.0	17.0	50.0	22.0	35.0	49.0	221.0	77.0	107.0	195.0	99.0	18.0	2.0	11.0	64.0	28.0	42.0	22.0	8.0	21.0	73.0	58.0	23.0	235.0	37.0	147.0	276.0	36.0	59.0	60.0	14.0	359.0	32.0	18.0	31.0	78.0	73.0	34.0	51.0	92.0	38.0	10.0	1.0	70.0	33.0	49.0	29.0	15.0	50.0	118.0	110.0	163.0	36.0	13.0	23.0	33.0	67.0	15.0	21.0	38.0	47.0	73.0	50.0	29.0	45.0	22.0	18.0
265	Paracoccus	genus	2095.0	1988.0	2832.0	11265.0	19884.0	7861.0	6374.0	6701.0	4450.0	35246.0	6387.0	10603.0	9211.0	19796.0	10915.0	3866.0	16813.0	19419.0	76585.0	26772.0	26616.0	13353.0	19927.0	47282.0	14170.0	2797.0	2710.0	11920.0	16943.0	16028.0	4686.0	1291.0	64852.0	7802.0	7091.0	7272.0	27191.0	4444.0	11371.0	18484.0	12254.0	14870.0	54093.0	1800.0	27301.0	790.0	9035.0	8426.0	16694.0	49853.0	5694.0	44507.0	16532.0	32891.0	27899.0	248.0	19408.0	5856.0	18997.0	35142.0	5201.0	17207.0	6371.0	66293.0	1408.0	2729.0	12285.0	21368.0	17714.0	49091.0	3728.0	21650.0	40850.0	17522.0	90974.0	29675.0	7449.0	26497.0	41523.0	9855.0
270	Thermus	genus	16.0	4.0	15.0	21.0	120.0	92.0	14.0	91.0	140.0	57.0	23.0	22.0	59.0	25.0	76.0	137.0	74.0	259.0	121.0	56.0	186.0	341.0	116.0	233.0	22.0	13.0	18.0	22.0	130.0	27.0	455.0	2.0	66.0	117.0	365.0	18.0	84.0	37.0	25.0	1027.0	88.0	385.0	158.0	20.0	173.0	52.0	19.0	86.0	141.0	30.0	129.0	95.0	385.0	31.0	67.0	1.0	71.0	155.0	23.0	246.0	9.0	83.0	8956.0	123.0	76.0	142.0	60.0	139.0	39.0	135.0	4.0	50.0	37.0	213.0	139.0	29.0	45.0	38.0	261.0	48.0
279	Xanthobacter	genus	78.0	94.0	361.0	264.0	588.0	953.0	575.0	141.0	1112.0	405.0	161.0	210.0	1116.0	240.0	443.0	1170.0	575.0	287.0	4623.0	1232.0	315.0	771.0	1299.0	509.0	155.0	164.0	52.0	108.0	402.0	209.0	118.0	24.0	585.0	1700.0	262.0	161.0	178.0	87.0	167.0	269.0	1062.0	2021.0	1128.0	195.0	381.0	68.0	583.0	1149.0	409.0	162.0	205.0	576.0	792.0	1671.0	322.0	29.0	381.0	378.0	177.0	584.0	124.0	681.0	1300.0	9111.0	174.0	110.0	433.0	986.0	776.0	1832.0	113.0	1972.0	1092.0	12867.0	844.0	1099.0	424.0	807.0	296.0	240.0
283	Comamonas	genus	4873.0	4792.0	28789.0	116860.0	58967.0	10925.0	157394.0	142064.0	23884.0	151345.0	16625.0	30799.0	6399.0	30695.0	79080.0	6430.0	73292.0	102413.0	102312.0	231054.0	102845.0	21670.0	57684.0	195106.0	262887.0	8846.0	8801.0	49607.0	60396.0	145555.0	83610.0	36126.0	111712.0	32555.0	13707.0	25634.0	57749.0	514848.0	51819.0	147913.0	199860.0	5468.0	282474.0	10328.0	169810.0	3029.0	12332.0	27062.0	25731.0	189837.0	96276.0	21246.0	107578.0	45801.0	139975.0	6897.0	65297.0	24872.0	129377.0	38470.0	496238.0	156692.0	226634.0	139739.0	62948.0	7703.0	98852.0	150840.0	52734.0	156917.0	13279.0	9369.0	84251.0	223762.0	227427.0	68251.0	51255.0	42193.0	166049.0	301637.0
286	Pseudomonas	genus	22702.0	13018.0	11948.0	78465.0	294329.0	51734.0	16420.0	33339.0	29710.0	649532.0	21271.0	16289.0	19288.0	100782.0	14543.0	36539.0	33674.0	33026.0	659313.0	145754.0	82933.0	27270.0	201294.0	83417.0	2032436.0	18210.0	3034.0	19089.0	44151.0	21225.0	34284.0	1899632.0	155938.0	34279.0	32009.0	23747.0	150748.0	134605.0	20976.0	169282.0	20621.0	42902.0	73466.0	20227230.0	71641.0	8070.0	9965.0	10463.0	52920.0	67771.0	54974.0	91015.0	37566.0	4918120.0	3182888.0	27461.0	42865.0	12723.0	38126.0	42739.0	1895863.0	39619.0	46023.0	134048.0	36395.0	31924.0	256127.0	140717.0	60193.0	34680.0	9032.0	25889.0	53979.0	30377.0	55375.0	49750.0	26245.0	24277.0	35364.0	1967820.0
338	Xanthomonas	genus	71.0	218.0	79.0	407.0	679.0	570.0	342.0	595.0	1043.0	644.0	674.0	389.0	371.0	342.0	537.0	309.0	628.0	736.0	1761.0	1013.0	4403.0	1317.0	661.0	1679.0	735.0	62.0	144.0	510.0	729.0	462.0	241.0	292.0	1122.0	657.0	720.0	430.0	479.0	435.0	526.0	752.0	1031.0	510.0	1603.0	216.0	947.0	78.0	471.0	980.0	568.0	742.0	765.0	806.0	1307.0	584.0	880.0	12.0	866.0	559.0	613.0	1033.0	365.0	822.0	614.0	1328.0	469.0	379.0	228.0	461.0	454.0	1160.0	73.0	188.0	408.0	884.0	2369.0	507.0	599.0	1003.0	769.0	1812.0
349	Zoogloea	genus	331.0	622.0	718.0	4583.0	2014.0	17398.0	7823.0	8427.0	33656.0	15583.0	1027.0	3274.0	10415.0	3828.0	8670.0	2888.0	19823.0	7496.0	10696.0	25160.0	14061.0	128237.0	2598.0	34159.0	1779.0	228.0	899.0	7353.0	2891.0	5224.0	5366.0	4867.0	6445.0	12527.0	4776.0	733.0	3574.0	705.0	5391.0	6458.0	22627.0	1424.0	21183.0	1138.0	29128.0	4786.0	10281.0	2781.0	1260.0	2287.0	18170.0	1916.0	10170.0	2210.0	2440.0	69.0	5994.0	4458.0	5736.0	6292.0	408.0	9279.0	129839.0	2572.0	1267.0	8725.0	5231.0	10934.0	4714.0	32375.0	1005.0	812.0	10589.0	2198.0	18180.0	12500.0	47859.0	47921.0	4118.0	6114.0
352	Azotobacter	genus	3.0	0.0	2.0	3.0	15.0	38.0	10.0	39.0	61.0	40.0	4.0	3.0	24.0	7.0	20.0	18.0	35.0	28.0	83.0	36.0	109.0	88.0	29.0	62.0	26.0	0.0	4.0	20.0	14.0	22.0	20.0	10.0	24.0	289.0	26.0	5.0	13.0	19.0	6.0	32.0	34.0	215.0	54.0	54.0	60.0	7.0	19.0	20.0	15.0	20.0	28.0	34.0	47.0	21.0	31.0	0.0	41.0	27.0	14.0	16.0	52.0	27.0	54.0	32.0	62.0	12.0	7.0	22.0	34.0	36.0	5.0	10.0	15.0	70.0	61.0	20.0	41.0	41.0	14.0	44.0
357	Agrobacterium	genus	14.0	21.0	49.0	57.0	136.0	153.0	78.0	48.0	125.0	162.0	39.0	42.0	204.0	95.0	86.0	124.0	81.0	99.0	433.0	169.0	102.0	91.0	125.0	158.0	85.0	74.0	33.0	96.0	189.0	134.0	35.0	5.0	382.0	71.0	21.0	30.0	38.0	45.0	73.0	74.0	99.0	181.0	536.0	19.0	165.0	26.0	105.0	85.0	108.0	205.0	46.0	256.0	144.0	181.0	89.0	1.0	113.0	82.0	108.0	246.0	199.0	95.0	55.0	251.0	46.0	28.0	177.0	206.0	165.0	495.0	37.0	89.0	534.0	194.0	390.0	199.0	95.0	161.0	207.0	236.0
374	Bradyrhizobium	genus	117.0	97.0	231.0	523.0	856.0	4108.0	708.0	550.0	9955.0	628.0	320.0	1557.0	1569.0	461.0	616.0	1060.0	834.0	2122.0	3502.0	886.0	1244.0	27085.0	1750.0	1575.0	410.0	187.0	448.0	350.0	965.0	363.0	517.0	173.0	926.0	1339.0	1249.0	241.0	329.0	338.0	307.0	583.0	945.0	4092.0	2820.0	244.0	5253.0	916.0	738.0	1409.0	2902.0	549.0	3697.0	1662.0	1357.0	649.0	967.0	14.0	803.0	2481.0	541.0	1252.0	344.0	1696.0	505.0	4666.0	1174.0	1639.0	1528.0	1291.0	821.0	47175.0	233.0	750.0	773.0	2827.0	1798.0	705.0	997.0	853.0	477.0	500.0
379	Rhizobium	genus	85.0	77.0	760.0	356.0	553.0	1080.0	547.0	331.0	816.0	814.0	226.0	382.0	931.0	567.0	335.0	491.0	439.0	527.0	6028.0	1013.0	979.0	1871.0	465.0	1066.0	685.0	93.0	78.0	356.0	761.0	529.0	257.0	66.0	1588.0	538.0	380.0	165.0	310.0	127.0	308.0	536.0	682.0	1697.0	1934.0	125.0	895.0	152.0	898.0	806.0	470.0	679.0	458.0	2347.0	746.0	826.0	701.0	15.0	459.0	560.0	489.0	857.0	451.0	862.0	312.0	1068.0	520.0	660.0	1174.0	1274.0	905.0	2641.0	99.0	776.0	1637.0	1226.0	1311.0	863.0	594.0	998.0	929.0	610.0
404	Methylobacillus	genus	19.0	10.0	26.0	150.0	159.0	69.0	112.0	73.0	63.0	38.0	69.0	43.0	313.0	53.0	108.0	22.0	121.0	102.0	65.0	369.0	138.0	270.0	73.0	115.0	163.0	7.0	6.0	45.0	71.0	5602.0	54.0	9.0	29.0	82.0	85.0	217.0	103.0	21.0	107.0	154.0	325.0	28.0	110.0	42.0	452.0	23.0	59.0	72.0	182.0	349.0	723.0	36.0	242.0	178.0	22.0	3.0	41.0	162.0	73.0	78.0	467.0	158.0	577.0	327.0	762.0	60.0	18.0	60.0	281.0	349.0	16.0	30.0	352.0	130.0	349.0	66.0	61.0	118.0	58.0	364.0
407	Methylobacterium	genus	24.0	30.0	80.0	81.0	193.0	360.0	298.0	151.0	1095.0	286.0	103.0	135.0	1798.0	137.0	163.0	696.0	254.0	179.0	1504.0	330.0	236.0	2177.0	312.0	293.0	160.0	27.0	45.0	64.0	282.0	156.0	223.0	16.0	242.0	465.0	271.0	109.0	80.0	49.0	82.0	210.0	262.0	1123.0	980.0	69.0	444.0	74.0	347.0	405.0	202.0	348.0	197.0	446.0	321.0	243.0	168.0	3.0	2451.0	670.0	220.0	278.0	63.0	320.0	173.0	451.0	635.0	191.0	673.0	979.0	557.0	2526.0	225.0	217.0	448.0	517.0	816.0	250.0	206.0	324.0	218.0	122.0
413	Methylococcus	genus	5.0	2.0	8.0	27.0	15.0	286.0	20.0	23.0	333.0	36.0	7.0	17.0	32.0	10.0	13.0	170.0	114.0	40.0	217.0	28.0	77.0	1481.0	32.0	38.0	8.0	9.0	7.0	16.0	36.0	14.0	180.0	4.0	16.0	301.0	336.0	7.0	25.0	20.0	20.0	91.0	48.0	311.0	22.0	17.0	118.0	34.0	36.0	127.0	64.0	20.0	30.0	32.0	295.0	59.0	19.0	1.0	20.0	266.0	19.0	60.0	15.0	34.0	119.0	54.0	89.0	63.0	16.0	33.0	22.0	225.0	13.0	30.0	21.0	1720.0	64.0	23.0	49.0	54.0	8.0	227.0
416	Methylomonas	genus	11.0	14.0	21.0	37.0	50.0	209.0	70.0	70.0	1309.0	186.0	37.0	53.0	133.0	55.0	62.0	399.0	246.0	147.0	256.0	217.0	372.0	1730.0	236.0	223.0	45.0	13.0	30.0	73.0	67.0	91.0	55.0	21.0	67.0	523.0	636.0	40.0	59.0	73.0	70.0	238.0	234.0	619.0	139.0	30.0	498.0	175.0	137.0	340.0	123.0	93.0	404.0	176.0	429.0	126.0	86.0	0.0	125.0	184.0	39.0	107.0	51.0	139.0	266.0	260.0	483.0	163.0	66.0	86.0	172.0	339.0	33.0	46.0	103.0	1289.0	381.0	88.0	199.0	256.0	70.0	127.0
425	Methylosinus	genus	0.0	1.0	1.0	8.0	8.0	22.0	7.0	10.0	51.0	7.0	0.0	20.0	11.0	1.0	7.0	34.0	7.0	24.0	38.0	11.0	30.0	138.0	34.0	7.0	4.0	2.0	6.0	3.0	11.0	5.0	3.0	5.0	10.0	30.0	22.0	1.0	10.0	4.0	7.0	5.0	14.0	61.0	15.0	3.0	58.0	19.0	13.0	37.0	26.0	8.0	13.0	14.0	26.0	18.0	13.0	0.0	24.0	26.0	7.0	25.0	8.0	11.0	5.0	180.0	49.0	16.0	5.0	18.0	13.0	180.0	0.0	7.0	3.0	42.0	16.0	3.0	4.0	6.0	5.0	11.0
429	Methylobacter	genus	6.0	2.0	83.0	25.0	20.0	90.0	35.0	82.0	451.0	163.0	22.0	91.0	79.0	32.0	60.0	293.0	109.0	117.0	251.0	146.0	276.0	996.0	67.0	279.0	38.0	3.0	21.0	57.0	67.0	32.0	84.0	18.0	95.0	155.0	336.0	34.0	42.0	39.0	48.0	89.0	167.0	342.0	93.0	21.0	357.0	146.0	49.0	230.0	83.0	22.0	264.0	89.0	209.0	67.0	72.0	0.0	105.0	177.0	31.0	169.0	46.0	126.0	82.0	179.0	187.0	141.0	28.0	57.0	54.0	323.0	16.0	25.0	27.0	784.0	269.0	20.0	72.0	115.0	65.0	99.0
434	Acetobacter	genus	12.0	20.0	213.0	72.0	158.0	88.0	143.0	195.0	270.0	74.0	34.0	51.0	59.0	110.0	108.0	86.0	3129.0	286.0	248.0	2855.0	890.0	446.0	206.0	563.0	32.0	43.0	8.0	46.0	382.0	58.0	99.0	7.0	148.0	2580.0	1290.0	112.0	50.0	186.0	40.0	223.0	531.0	200.0	242.0	1653.0	204.0	30.0	51.0	348.0	265.0	296.0	215.0	84.0	1101.0	81.0	327.0	5.0	411.0	104.0	138.0	259.0	20.0	615.0	3868.0	737.0	129.0	332.0	80.0	293.0	98.0	1073.0	44.0	40.0	84.0	268.0	388.0	54.0	71.0	484.0	41.0	425.0
441	Gluconobacter	genus	0.0	5.0	6.0	15.0	38.0	26.0	17.0	32.0	67.0	50.0	3.0	16.0	19.0	13.0	24.0	19.0	205.0	39.0	42.0	348.0	140.0	71.0	22.0	78.0	16.0	4.0	4.0	9.0	20.0	16.0	28.0	2.0	48.0	271.0	73.0	22.0	11.0	10.0	28.0	34.0	79.0	54.0	63.0	43.0	38.0	2.0	21.0	30.0	47.0	196.0	33.0	31.0	110.0	11.0	70.0	0.0	40.0	10.0	16.0	42.0	12.0	55.0	184.0	62.0	32.0	26.0	21.0	43.0	21.0	63.0	7.0	6.0	21.0	29.0	63.0	8.0	29.0	78.0	83.0	16.0
445	Legionella	genus	238.0	133.0	182.0	410.0	712.0	761.0	489.0	515.0	1248.0	475.0	473.0	859.0	1063.0	470.0	372.0	2161.0	495.0	705.0	4546.0	1099.0	2217.0	2580.0	1745.0	1685.0	189.0	350.0	76.0	841.0	722.0	794.0	337.0	65.0	483.0	1114.0	1167.0	331.0	538.0	327.0	514.0	1169.0	586.0	2306.0	1832.0	473.0	1825.0	166.0	438.0	1186.0	961.0	547.0	506.0	741.0	2610.0	817.0	616.0	4.0	876.0	1241.0	897.0	1242.0	254.0	775.0	323.0	1596.0	595.0	1736.0	285.0	351.0	998.0	2307.0	205.0	687.0	1952.0	3164.0	1240.0	732.0	732.0	1056.0	603.0	196.0
461	Fluoribacter	genus	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
469	Acinetobacter	genus	50406.0	58417.0	98963.0	1188639.0	1120040.0	152839.0	566711.0	1737496.0	89109.0	5835450.0	180588.0	176684.0	115544.0	292393.0	353376.0	50536.0	491433.0	566887.0	427688.0	840523.0	785091.0	246532.0	1395572.0	1468993.0	5954064.0	71196.0	35086.0	525749.0	277066.0	765662.0	1042367.0	4006202.0	4610129.0	78497.0	114910.0	223490.0	4907387.0	1964949.0	1011885.0	1981067.0	794308.0	2083712.0	1771383.0	756898.0	2044407.0	47775.0	172121.0	140755.0	227136.0	665736.0	1608176.0	169845.0	407515.0	14204503.0	4296708.0	1174372.0	486328.0	271231.0	1722003.0	738182.0	3355549.0	2419128.0	2234293.0	1584759.0	2427592.0	98977.0	987083.0	343738.0	230126.0	382442.0	92960.0	76919.0	758757.0	433144.0	744692.0	306802.0	184977.0	276625.0	5679944.0	6155094.0
