taxonomy_id	name	rank	TCD.1_ERR1713393_db6.diamond	SVK.9_ERR1713389_db6.diamond	SGP.52_ERR1713387_db6.diamond	SRB.37_ERR1713388_db6.diamond	SVN.38_ERR1713390_db6.diamond	TUR.46_ERR1713395_db6.diamond	SWE.41a_ERR1713392_db6.diamond	TZA.15_ERR1713396_db6.diamond	SWE.41_ERR1713391_db6.diamond	TGO.44_ERR1713394_db6.diamond
1386	Bacillus	genus	83	1191	469	1156	3236	147	601	1148	1577	1616
34062	Faucicola osloensis	species	296	1422	5317	11425	5680	2941	41067	148493	6738	353
85007	Mycobacteriales	order	104	2307	4828	2195	4955	6252	1892	2833	6851	600
55968	Leucobacter	genus	165	2476	1772	3669	5366	6962	6071	1780	7903	23400
437897	Megamonas funiformis	species	32	2004	1970	2731	4090	142	1166	3009	4366	578
31953	Bifidobacteriaceae	family	102	6001	2190	7482	16218	761	6842	54974	22845	420
487174	Barnesiella intestinihominis	species	410	2886	597	1802	2127	2383	2840	4486	3271	2496
1159753	Enterococcus eurekensis	species	99	395	14	894	5540	55	201	63	714	69
44749	Sporobacter termitidis	species	3	443	398	427	1250	31	522	1172	1397	2502
2782232	Chryseobacterium group	no rank	1669	79022	41676	90944	94358	353046	272915	49731	179663	7458
2212731	Thiofilum	genus	3	10	136	5	6	16	40	175	140	27
200795	Chloroflexota	phylum	131	1833	40109	1021	30637	387	2641	5677	16392	2111
239745	uncultured Desulfobulbus sp.	species	758	97648	7477	15006	44274	3271	7222	62042	43609	439261
208962	Escherichia albertii	species	31	34	27	49	68	6	33	158	84	19
239935	Akkermansia muciniphila	species	17	1892	798	2972	5948	109	1955	874	6764	209
1583	Weissella confusa	species	74	36	74	60	83	81	193	339	139	149
1163065	Pseudomonas sp. CBZ-4	species	73	0	1	0	2	100	1	1	0	0
2910984	Solidesulfovibrio	genus	59	1918	1659	669	1346	105	714	9668	1860	2177
3074558	Vibrio sp. 1409	species	12	1	5	2	3	0	1	8	4	0
2974251	Segatella	genus	336	16552	3127	15221	20275	1031	18187	387729	13470	2401
13687	Sphingomonas	genus	38	30887	3531	4496	3010	653	4935	2479	5141	2041
3138067	Dechloromonas sp. ZS-1	species	4	73	175	28	31	10	89	501	79	216
1977879	Acinetobacter sp. ANC 4169	species	10	17	9	15	21	249	165	32	118	173
2779519	Thermophilibacter immobilis	species	5	9	30	7	18	3	15	240	75	6
34105	Streptobacillus moniliformis	species	6	36	19	18	45	10	20	39	57	32
2714927	Dysgonomonas sp. HDW5B	species	159	374	8	7	41	46	73	27	251	131
2975441	Sphaerotilaceae	family	54	1377	9531	2500	2277	556	7992	34231	5748	1553
1506599	uncultured Agitococcus sp.	species	116	207	793	116	594	283	794	168	1629	120
71451	Enterococcus malodoratus	species	92	62	31	192	160	355	357	205	341	188
2518624	Acinetobacter sp. WCHAc060033	species	279	121	27	1043	194	251	1183	1215	397	603
59620	uncultured Clostridium sp.	species	267	5158	1490	7223	11589	463	4131	5499	13910	4303
2482751	Stutzerimonas nitrititolerans	species	80	221	54	91	99	667	107	203	127	265
1963268	Haloarculaceae	family	1	0	6	0	9	1	1	0	2	7
2750657	Pontiella	genus	28	707	4955	175	2007	91	146	783	1116	974
52228	Hallella	genus	46	838	80	345	485	22	344	170610	206	76
2601042	Acinetobacter sp. YH12025	species	32	13	9	59	34	91	61	34	19	92
1843491	Selenomonadaceae	family	326	14404	13120	5547	12446	432	14818	332178	30010	1908
1806892	Acinetobacter pragensis	species	62	70	30	142	108	1298	1531	139	1852	183
34028	Comamonas sp.	species	153	1253	489	1526	762	92885	3834	1648	1727	686
2349	Haliscomenobacter	genus	3	45	416	46	742	87	128	62	1115	773
556287	Candidatus Liberibacter solanacearum	species	20	91	53	98	81	145	118	140	176	223
85009	Propionibacteriales	order	90	4273	2101	5688	5919	695	8952	11374	18156	1083
3041257	Pelagicoccus sp. SDUM812005	species	1	5	20	6	20	4	9	24	24	54
141948	Thermomonas	genus	226	24562	68404	27078	28022	4571	33074	25836	47861	17118
2565368	Pseudomonas atacamensis	species	8	21	25	16	20	1003	25	43	73	49
196024	Aeromonas dhakensis	species	462	110	40	27	32	261	48	1183	62	3300
1926672	Prevotellamassilia	genus	24	351	162	423	542	46	945	68160	437	141
363265	Leyella stercorea	species	59	1791	424	1350	1862	119	1289	55761	1669	815
216572	Oscillospiraceae	family	536	38096	14580	105904	185716	3981	103338	180974	196947	37762
2831900	Pseudaquidulcibacter saccharophilus	species	5	68	324	222	152	118	141	499	467	14
2985044	Citrobacter sp. Cf039	species	1	0	0	0	0	0	0	0	0	0
173675	Sphingopyxis witflariensis	species	4	316	41	120	234	60	194	8	461	21
1463165	Klebsiella quasipneumoniae	species	258	1373	1944	599	583	877	862	4671	1172	164
1366	Pseudolactococcus raffinolactis	species	240	15743	929	61913	101233	1060	91846	3735	62077	1088
203470	Tepidiphilus	genus	41	3142	1281	1104	3591	62	3654	5199	6294	144
3374570	Liberiplasma polymorphum	species	1	5	38	8	92	19	31	14	93	23417
158846	Megamonas	genus	160	9160	36423	12575	13665	375	2546	20377	3273	799
28196	Arcobacter	genus	247	66521	1861	5625	39712	208256	163785	37268	53165	141741
1491	Clostridium botulinum	species	52	1157	399	1299	2822	391	1306	1993	2581	4919
2999116	Oceanirhabdus sp. W0125-5	species	20	14	11	12	55	5	12	34	63	194
1604902	Clostridium omnivorum	species	3	45	22	30	86	6	40	52	84	266
41274	Tissierella sp.	species	7	235	169	167	1230	49	220	298	914	3050
68766	Fusobacterium sp.	species	51	1417	800	1039	1537	137	481	1027	2009	474
2293835	Acinetobacter sp. SWAC5	species	76	3	3	4	5	7	7	14	3	44
482	Neisseria	genus	150	4551	30961	5254	4577	2263	3957	31483	14391	705
2010829	Aerosticca soli	species	47	140	139	124	152	3	108	461	20	2
2591382	Dysosmobacter sp.	species	22	1916	567	3154	6101	181	5500	11781	8964	2196
3073571	Hominilimicola sp.	species	11	774	736	1979	5023	78	1201	682	6891	328
2846983	Citrobacter sp. S46_ASV_140	species	20	1	0	1	0	0	0	2	3	1
681398	Paludibacter jiangxiensis	species	5	103	229	43	77	62	79	1036	131	2179
1868794	Jeotgalibaca arthritidis	species	3	105	6	259	851	11	97	20	316	55
2268024	Ephemeroptericola cinctiostellae	species	69	1830	8493	1751	601	320	47721	4152	23301	478
28453	Sphingobacterium	genus	152	1595	1119	1498	3195	42798	2436	2509	3039	6317
2230876	Candidatus Vagococcus giribetii	species	205	79	15	378	447	3	7	5	23	30
1689272	Vitreoscilla massiliensis	species	417	35230	2586	65074	166123	9617	42284	53110	160437	1927
2820280	Sphingosinicellaceae	family	39	6231	4982	6590	4690	688	6886	652	6690	41634
1859289	Faecalibacter macacae	species	9	18	12	358	20	39	34	125	117	63
283686	Kosakonia radicincitans	species	34	2	12	4	8	1	7	21	8	4
546367	Hafnia paralvei	species	19	22	21	22	11	50	21	18	40	10
2601193	Acinetobacter sp. YH16055	species	17	20	19	93	52	68	141	158	121	133
237258	Cloacibacterium normanense	species	192	1226	8916	6391	1228	688	3284	31613	6612	3209
543132	uncultured Lamprocystis sp.	species	4	42	112	8	54	16	31	48	77	313
2780420	Dysgonomonas sp. GY617	species	38	63	14	8	7	12	10	49	34	200
872	Desulfovibrio	genus	680	53060	72084	14057	31957	2340	18121	164514	52353	33434
1501691	Acinetobacter sp. YZS-X1-1	species	18	7	0	10	4	10	12	4	36	30
76892	Caulobacteraceae	family	45	12424	14349	7511	10540	7086	6181	1446	11944	293292
2731249	Acinetobacter sp. ANC 5378	species	119	43	16	100	73	628	387	55	117	22
861445	Psychrobacter sanguinis	species	237	194	255	237	689	1204	579	478	749	144
3028385	Mameliella sp. AT18	species	58	28	4	187	41	143	145	54	74	9
29487	Photorhabdus	genus	56	103	30	39	42	36	43	92	147	26
948519	Aeromonas rivipollensis	species	26	325	9	30	69	335	90	519	70	111
669	Vibrio harveyi	species	311	601	490	918	527	1665	1333	1911	1213	911
3073565	Hominilimicola	genus	31	3522	3130	9414	23600	415	5713	2671	35962	789
328396	Enterococcus aquimarinus	species	49	510	22	985	7240	88	200	58	812	110
2601195	Acinetobacter sp. YH16057	species	18	2	4	58	7	14	9	16	4	4
3395853	Enterobacter cloacae complex sp. 405F3	species	2	3	10	1	5	2	1	0	9	3
216778	Stenotrophomonas rhizophila	species	256	54	19	36	65	36	27	25	43	56
1313	Streptococcus pneumoniae	species	29	661	569	756	1144	89	431	672	1290	176
1977873	Acinetobacter sp. ANC 3813	species	143	31	13	209	42	396	329	97	138	51
2420890	Acinetobacter chengduensis	species	15	5	1	19	9	38	11	29	2	9
2983215	Acinetobacter sp. ESL0695	species	9	66	22	400	134	86	318	292	182	19
1501662	Streptococcus parasuis	species	226	589	1163	2718	7865	93	1614	13460	7306	2136
285	Comamonas testosteroni	species	26	1069	764	1718	578	2940	2521	2441	1218	527
51288	Kluyvera ascorbata	species	68	67	135	41	26	37	109	1103	230	14
1499973	Escherichia marmotae	species	30	58	27	34	27	18	20	65	30	15
2055881	Pseudescherichia sp.	species	17	18	18	13	13	17	28	26	27	7
202954	Acinetobacter tandoii	species	69	82	54	595	142	406	254	1073	272	1614
2603411	Pseudonocardia sp. EV170527-09	species	17	7	1	60	7	75	40	18	18	6
1506	Clostridium sp.	species	162	3729	1412	2679	6089	817	6457	3391	5023	4146
979970	Acetobacteroides hydrogenigenes	species	7	123	1938	60	161	59	67	3543	128	4550
3025755	Thomasclavelia	genus	21	1632	1223	2719	4523	85	1278	1930	3983	1235
208224	Enterobacter kobei	species	223	156	396	124	103	279	221	1221	225	117
1435036	Acinetobacter bohemicus	species	115	519	172	618	626	19510	2915	583	1561	258
31977	Veillonellaceae	family	133	9848	9671	9527	20561	597	14301	47446	28265	779
76113	Thauera terpenica	species	32	6054	409	3224	4268	216	6103	5083	10011	1286
2830653	Scandinavium sp.	species	30	65	98	33	103	12	80	142	183	64
2160	Methanobacterium	genus	132	483	2399	611	2861	287	578	10860	2709	1556
1574161	Proteus terrae	species	79	37	25	90	63	191	94	220	120	90
1217692	Acinetobacter sp. NIPH 298	species	90	13	5	37	13	13	20	30	14	7
68287	Mesorhizobium	genus	5	622	724	627	1303	214	876	335	2239	392
3039865	Candidatus Cloacimonadaceae	family	8	3271	2054	48	1826	71	235	494	2328	9322
2601199	Acinetobacter sp. YH1901134	species	32	3	4	20	7	33	12	17	50	1579
2713414	Chryseobacterium sp. POL2	species	85	83	315	467	151	468	244	1579	347	689
58169	Rahnella inusitata	species	66	89	104	118	102	4944	77	99	26	21
2747	Carnobacterium	genus	20	1038	143	1989	7092	5855	1373	129	8760	436
1639	Listeria monocytogenes	species	84	793	243	940	1635	468	1050	594	1084	668
206351	Neisseriales	order	95	8968	7159	5509	10105	2196	6130	23143	18041	702
28065	Rhodoferax	genus	34	6826	768	2325	3890	1827	48785	951	8196	726
533323	Psychrobacter fulvigenes	species	6	69	5	8	108	361	74	97	391	4
1913682	Cloacibacterium sp.	species	185	2505	25352	6075	1959	1193	10912	81202	10333	1064
2709797	Dysgonomonas sp. ZJ709	species	68	57	38	17	10	15	39	61	70	787
2981661	Huintestinicola sp.	species	7	123	46	174	416	9	131	1099	373	217
158877	Yokenella regensburgei	species	32	40	23	6	20	3	36	873	18	45
1736430	Pelomonas sp. Root1217	species	2	76	18	99	31	9	53	13	53	1
622	Shigella dysenteriae	species	91	44	64	64	82	4	24	215	80	10
252130	Uruburuella suis	species	1438	127308	28000	90424	88204	19035	54690	95832	185071	4805
29465	Veillonella	genus	340	13443	42864	17302	27608	644	26171	619990	44287	2279
2761164	Actinomyces sp. 186855	species	4	11	2	4	6	23	4	4	2	2
31989	Paracoccaceae	family	136	7730	5498	9293	15123	5335	17877	4353	32724	28906
1896336	Citrobacter sp.	species	205	30	18	8	12	27	8	42	32	38
60246	Helicobacter ganmani	species	2	27	11	85	172	6	68	114	130	25
3085775	Priestia sp. SIMBA_032	species	563	1560	947	2012	3102	3421	3046	5951	3823	5182
420404	Epilithonimonas hominis	species	14	501	702	559	361	578	1039	1216	1123	902
649776	Synergistales	order	105	8458	27335	1699	11644	587	2275	5399	17152	81271
1495854	Brevundimonas sp. EAKA	species	357	873	1254	1048	1171	929	2286	1381	1231	1357
39485	Lachnospira eligens	species	165	5528	1809	7774	7498	235	5766	7517	9596	767
417365	uncultured Algoriphagus sp.	species	1	5	20	11	9	17	14	25	21	333
204475	Gemmiger	genus	151	18069	5447	19942	43805	1167	24959	36338	75460	1628
206379	Nitrosomonadaceae	family	3	93	213	63	174	23	376	346	367	137
647	Aeromonas sp.	species	89	42	12	8	10	140	21	313	18	262
2942470	Acinetobacter amyesii	species	232	47	30	253	64	282	264	222	180	3313
2529843	Acinetobacter terrestris	species	81	168	113	588	398	7726	1161	365	483	317
2752316	Rhodoferax sp. AJA081-3	species	34	3205	135	460	4179	174	12681	177	4293	136
106654	Acinetobacter nosocomialis	species	184	209	123	650	254	850	688	634	353	421
1872527	Anaerosolibacter sp.	species	1	100	44	50	256	61	34	64	175	1430
1573535	Holdemanella	genus	80	2831	1624	8053	13214	332	3222	5583	11064	907
2985137	Citrobacter sp. Cpo086	species	16	1	1	0	2	0	2	5	7	0
34059	Faucicola atlantae	species	43	340	1050	2966	1014	802	11143	30000	1609	108
95818	Candidatus Saccharimonadota	phylum	102	9683	5227	8271	11671	1069	8385	17570	25350	695
1898956	Ottowia sp.	species	265	84467	173437	47772	150648	2756	101576	9479	173058	3293
3029187	Acinetobacter sp. AS5	species	60	6	9	55	20	109	69	56	61	69
2818388	Sulfidibacter corallicola	species	1	34	216	13	70	4	19	54	148	154
1898428	Leclercia sp.	species	55	83	44	23	66	8	24	70	29	5
1870990	Paenibacillus bouchesdurhonensis	species	45	476	233	710	1873	117	598	850	1238	648
1194168	Comamonas jiangduensis	species	276	367	151	511	261	6135	510	925	459	1261
893	Desulfobulbus	genus	263	35258	4651	5110	16880	1204	5258	17992	19527	91050
2662362	Acinetobacter wanghuae	species	118	33	10	110	76	130	144	36	123	22
62322	Shewanella baltica	species	63	25	108	15	28	817	105	37	107	331
1977258	Arsukibacterium sp.	species	31	22	5	8	18	8	8	19	23	41
1879049	Acinetobacter sp. WCHAc010034	species	33	31	20	87	69	337	240	3565	97	13
33951	Acetobacterium	genus	53	4645	1663	7403	42211	262	3031	1449	23385	3569
565	Atlantibacter hermannii	species	392	31	51	14	29	16	35	110	40	55
392018	Methanobacterium alcaliphilum	species	1	7	13	3	34	0	8	16	14	12
1775557	Acinetobacter sp. CFCC 10889	species	163	182	65	941	428	872	852	1073	1950	74
3420550	Bariatricus sp. SGI.161	species	1	18	5	5	13	0	13	29	14	8
1730	Eubacterium	genus	136	5644	1668	15568	18785	356	16721	12043	42796	2199
32013	Comamonas terrigena	species	13	170	83	118	95	688	193	257	147	70
2185115	Tabrizicola soli	species	2	96	43	66	152	19	103	33	315	59
613	Serratia	genus	847	479	277	326	313	1479	689	385	1560	157
76761	Pseudomonas veronii	species	9	96	76	43	49	957	46	43	195	83
134625	Kiritimatiellota	phylum	49	924	8107	313	3587	140	176	1198	1266	1434
506	Alcaligenaceae	family	194	5055	4749	2901	7395	57948	5132	6183	8998	558960
86331	Mogibacterium	genus	11	272	144	784	748	39	185	795	633	330
558964	Aeromonas aquatica	species	2	5	2	2	2	2	0	12	1	4
191303	Turicibacter	genus	16	182	414	1009	2386	28	249	440	869	849
2781026	Maribellus sp. CM-23	species	2	14	82	15	18	9	11	43	33	940
1988031	Candidatus Promineifilum	genus	71	675	3553	297	3440	24	129	507	4212	63
1860123	Pseudomonas sp. AU12215	species	71	31	20	37	19	351	63	28	39	6
106649	Acinetobacter guillouiae	species	167	622	163	2778	957	5376	6350	1312	2563	213
2448268	Pseudomonas sp. Sample_24	species	2	5	0	11	3	125	7	8	8	5
666	Vibrio cholerae	species	145	396	104	266	661	967	390	864	267	282
1963360	Parachlamydiales	order	35	471	3783	312	761	88	767	282	2210	1694
3071705	Polaromonas sp. CG_9.5	species	24	3186	155	142	29476	1835	76598	139	8715	231
2904524	Buttiauxella sp. W03-F01	species	78	10	0	6	5	50	23	59	6	2
85030	Geodermatophilaceae	family	11	7194	89	1062	193	62	106	522	241	54
1266	Sarcina	genus	27	48	14	114	157	28	38	247	73	139
28037	Streptococcus mitis	species	6	88	43	64	200	9	36	174	86	25
204457	Sphingomonadales	order	296	52567	57533	48406	36165	23987	39116	12979	67397	257115
3373071	Acinetobacter sp. ULE_I064	species	56	100	35	605	228	262	643	273	352	21
180344	Vagococcus elongatus	species	3	146	11	348	362	12	38	38	298	46
2601158	Acinetobacter sp. YH12227	species	55	57	5	393	64	116	45	31	105	20
37659	Clostridium algidicarnis	species	6	101	34	77	397	22	67	70	263	923
2316020	Mediterraneibacter	genus	77	6872	2843	11852	16427	381	7641	8484	16464	871
213121	Desulfobulbaceae	family	145	19565	3596	2979	10337	747	3011	9851	12126	49705
2982024	Candidatus Brachybacter algidus	species	183	1552	19129	2377	236088	333	1325	1062	33691	1353
1647	Erysipelothrix	genus	24	806	92	476	15753	138	635	501	7026	9224
74201	Verrucomicrobiota	phylum	86	3307	10483	1741	9172	1214	2640	5228	17945	9764
213483	Pseudobdellovibrionaceae	family	11	865	3592	1787	2672	248	1630	632	4055	1076
1312852	Thermoanaerobaculum aquaticum	species	6	128	2381	31	110	13	101	351	549	566
508460	Cloacibacillus evryensis	species	11	780	439	388	978	32	382	935	1935	5195
318456	Photobacterium kishitanii	species	66	93	60	68	51	421	106	552	156	252
59	Vitreoscilla	genus	148	13389	841	24528	63836	3847	15879	19744	60672	751
1675530	Acinetobacter genomosp. 33YU	species	30	8	11	26	13	48	74	94	20	13
1411316	Pedobacter sp.	species	268	241	257	330	372	1000	386	202	425	479
2591109	Casimicrobium huifangae	species	9	115	3647	104	157	863	3767	845	6193	342
1604335	Yersinia rochesterensis	species	13	2	1	3	2	11	3	1	5	1
33043	Coprococcus eutactus	species	72	132	67	565	429	258	535	1130	747	299
2820661	Candidatus Arcticimaribacter forsetii	species	1	1	9	2	3	8	2	2	13	41
78120	Succinispira mobilis	species	59	12690	394	1032	5854	675	1585	5644	3329	795
1983805	Aeromonas sp. A35_P	species	23	4	2	0	1	7	1	15	0	104
33882	Microbacterium	genus	156	16463	7860	17606	24105	22361	21875	4881	28978	2087
1755099	Pseudenterobacter timonensis	species	23	11	41	14	22	1	12	66	33	1
1920512	Oharaeibacter diazotrophicus	species	1	9	24	7	20	2	13	78	49	5
462710	Microbacterium binotii	species	2	11	8	12	30	13	9	1	19	0
1945953	Acinetobacter sp. UBA6720	species	145	36	12	150	37	248	168	285	111	34
528191	Paenibacillus xylanexedens	species	155	483	275	562	761	881	906	1230	1082	1643
1871111	Acinetobacter defluvii	species	127	187	67	604	274	418	761	487	506	88
307628	Petrimonas	genus	136	2576	3019	1174	3064	952	2798	10241	11802	951916
201174	Actinomycetota	phylum	175	8366	18947	7916	17911	5090	9546	20403	72327	8099
1862672	Dubosiella newyorkensis	species	23	50	15	31	85	4	24	54	57	243
517423	Cloacibacterium rupense	species	126	2424	24263	5278	1540	745	15002	98341	11144	725
239759	Alistipes	genus	187	96939	2890	13733	9519	2231	86701	152717	38711	58693
359407	Methylotenera	genus	99	364	265	358	726	67498	2161	620	892	1054
451457	Pseudolactococcus chungangensis	species	133	986	85	2891	6417	66	4529	4243	8119	125
332186	Shewanella xiamenensis	species	120	34	28	28	29	218	30	124	46	1778
2609274	unclassified Thauera	no rank	27	7052	528	2289	3900	352	1973	10347	5738	51849
656	Aeromonas allosaccharophila	species	274	143	25	18	47	197	32	771	40	408
2051956	Methylotenera sp.	species	33	346	238	129	287	9267	694	410	530	603
1965305	Terrisporobacter sp.	species	74	3455	1509	3765	7513	208	2065	3829	5776	2104
1932666	Haliea sp.	species	6	191	83	95	286	46	129	186	159	60
2750658	Pontiella sulfatireligans	species	8	183	1369	52	524	19	64	303	283	380
487316	Acinetobacter soli	species	142	233	112	1251	640	880	1311	789	653	524
186831	Acetoanaerobium	genus	222	10514	9838	33221	173803	18784	4524	24531	26702	60070
768507	Cytophagales	order	58	5492	7156	2952	11939	4632	4940	3348	13565	108693
3069249	Trichloromonas sp.	species	96	1092	808	272	698	81	445	956	581	1156
35703	Citrobacter amalonaticus	species	103	18	140	18	24	12	11	559	41	17
3042287	Chryseobacterium sp. SLBN-27	species	6	3	4	2	0	10	1	2	0	0
3127956	Acinetobacter sp. NS-4	species	59	15	15	35	37	110	169	57	63	14
102106	Collinsella	genus	163	9514	4059	16818	23508	1355	9832	12528	36736	1124
1046	Chromatiaceae	family	55	656	2890	246	773	216	457	926	1015	49441
196806	unclassified Psychrobacter	no rank	70	752	230	557	7573	12258	2376	2261	5152	265
633415	Aeromonas sanarellii	species	11	22	10	6	8	26	8	267	13	92
215200	Peptostreptococcus russellii	species	2	9	26	33	218	0	9	42	54	183
50422	Shewanella sp.	species	45	318	55	44	133	2294	103	122	149	252
